dmcode,district,mandal,date,rain,temp_min,temp_max,humidity_min,humidity_max,wind_speed_max,wind_speed_min
524,Nizamabad,Indalwai,06-09-2020,0,24.3,33.8,74.8,100,2.5,0
524,Nizamabad,Indalwai,07-09-2020,9.5,23.8,33.9,87.1,100,16.7,0
524,Nizamabad,Indalwai,08-09-2020,0,24.3,34.4,77.2,100,4.9,0
524,Nizamabad,Indalwai,09-09-2020,0.5,23.7,35.6,67.4,100,0.2,0
524,Nizamabad,Indalwai,10-09-2020,0,24.6,35,68.3,100,5.2,0
524,Nizamabad,Indalwai,11-09-2020,3,23.5,32.3,91.4,100,0.1,0
524,Nizamabad,Indalwai,12-09-2020,0,24.1,32,92.8,100,1.5,0
524,Nizamabad,Indalwai,13-09-2020,31.3,22.4,33.2,78.6,100,3.2,0
524,Nizamabad,Indalwai,14-09-2020,10,23.1,29.5,74.9,93.2,0.9,0
524,Nizamabad,Indalwai,15-09-2020,22.5,22.4,29.5,76.1,93.6,0.4,0
524,Nizamabad,Indalwai,16-09-2020,1,23.6,31.2,96.9,100,0.1,0
524,Nizamabad,Indalwai,17-09-2020,33.5,23.6,32.9,90.5,100,4.5,0
524,Nizamabad,Indalwai,18-09-2020,13,22.4,32.9,94.3,100,8,0
524,Nizamabad,Indalwai,19-09-2020,0,24.4,30.9,98,100,7.1,0
524,Nizamabad,Indalwai,20-09-2020,1.3,23.2,33.2,91.9,100,10.5,0
524,Nizamabad,Indalwai,21-09-2020,7.8,23,33.2,91.9,100,7.5,0.9
524,Nizamabad,Indalwai,22-09-2020,0,24.4,31.2,96.4,100,8.5,0
524,Nizamabad,Indalwai,23-09-2020,48.5,23.4,31.3,98.5,100,11.5,1.4
524,Nizamabad,Indalwai,24-09-2020,0,23.6,30.6,95.4,100,12.1,1.6
524,Nizamabad,Indalwai,25-09-2020,0,24.5,31.2,93.5,100,10.3,0
524,Nizamabad,Indalwai,26-09-2020,3,22.9,30.2,73.1,93.3,10.5,0
524,Nizamabad,Indalwai,27-09-2020,0,22.8,27,76.9,87.4,10.2,0
524,Nizamabad,Indalwai,28-09-2020,0,21.7,30.5,89.7,100,9.7,0
524,Nizamabad,Indalwai,29-09-2020,0,22.5,32.8,89.5,100,7.7,0
524,Nizamabad,Indalwai,30-09-2020,0,23.5,32.4,90.9,100,9.3,0
525,Nizamabad,Dharpalle,01-09-2020,0,23.6,33.9,58.1,91,9.2,0
525,Nizamabad,Dharpalle,02-09-2020,0,24.7,34.1,59,91.8,0.3,0
525,Nizamabad,Dharpalle,03-09-2020,0,23.6,32.8,62.3,91,3.1,0
525,Nizamabad,Dharpalle,04-09-2020,0,24.7,36.7,53.9,89.7,4.6,0
525,Nizamabad,Dharpalle,05-09-2020,0,24.2,36.6,54.8,90.1,0.2,0
525,Nizamabad,Dharpalle,06-09-2020,0,24.7,36.6,51.9,91,6.9,0
525,Nizamabad,Dharpalle,07-09-2020,13.4,24.3,37,55.3,91.5,6.1,0
525,Nizamabad,Dharpalle,08-09-2020,0,25,35.6,54.4,88.7,5.2,0
525,Nizamabad,Dharpalle,09-09-2020,6.2,24.7,35.5,55.3,91.4,6.2,0
525,Nizamabad,Dharpalle,10-09-2020,0,24.9,32.3,53.1,91.8,7.2,0
525,Nizamabad,Dharpalle,11-09-2020,6.8,24,32.9,52.9,92.3,7.8,0
525,Nizamabad,Dharpalle,12-09-2020,0,24.8,32.4,56,74.2,4.8,0
525,Nizamabad,Dharpalle,13-09-2020,27.9,23,31.7,61.4,91.9,10.1,0
525,Nizamabad,Dharpalle,14-09-2020,8.8,23.9,28.8,60.1,91.9,12.4,0
525,Nizamabad,Dharpalle,15-09-2020,39.8,23.8,28.2,54.6,93.1,11.9,0
525,Nizamabad,Dharpalle,16-09-2020,15.3,24.1,31,78.1,92.7,9,0
525,Nizamabad,Dharpalle,17-09-2020,30.4,24.3,32.6,55.7,92.3,8.3,0
525,Nizamabad,Dharpalle,18-09-2020,32.1,23.8,31.9,55.2,91.8,13.2,0
525,Nizamabad,Dharpalle,19-09-2020,0,24.8,29,54.5,91.4,11.4,0
525,Nizamabad,Dharpalle,20-09-2020,3.4,23.6,32.5,58,91.9,15.9,0
525,Nizamabad,Dharpalle,21-09-2020,14,23.4,31.8,56.7,70.3,10,0
525,Nizamabad,Dharpalle,22-09-2020,0,25.1,30.2,55.3,70.6,8.9,0
525,Nizamabad,Dharpalle,23-09-2020,24.9,24,31.1,53.3,91,12.2,2.9
525,Nizamabad,Dharpalle,24-09-2020,0,24.4,30.6,65.6,73.5,13.5,1.2
525,Nizamabad,Dharpalle,25-09-2020,0,24.9,30.9,53.4,71.9,12.6,0
525,Nizamabad,Dharpalle,26-09-2020,3,23.3,30.7,53.2,91.8,14.4,0
525,Nizamabad,Dharpalle,27-09-2020,0,23.1,27.4,78.5,92.2,13.3,0
525,Nizamabad,Dharpalle,28-09-2020,0,22.9,29.1,56.4,91.9,12.7,0
525,Nizamabad,Dharpalle,29-09-2020,0,23.4,31.9,58.8,92.7,10.6,0
525,Nizamabad,Dharpalle,30-09-2020,0,24,30.9,58.1,91.9,11.3,0
526,Nizamabad,Bheemgal,01-09-2020,0,25,33,61.8,96.3,0.7,0
526,Nizamabad,Bheemgal,02-09-2020,0,25.4,33,62.3,96.5,0.9,0
526,Nizamabad,Bheemgal,03-09-2020,0,24.8,32.4,66.2,97.4,0.9,0
526,Nizamabad,Bheemgal,04-09-2020,0,24.9,35.3,56.3,94.1,1.5,0
526,Nizamabad,Bheemgal,05-09-2020,0,25.3,35.2,54.2,94.2,1.9,0
526,Nizamabad,Bheemgal,06-09-2020,0,25.6,34.8,57.8,97,3.3,0
526,Nizamabad,Bheemgal,07-09-2020,0,24.6,33.5,63.9,96.6,1.5,0
526,Nizamabad,Bheemgal,08-09-2020,0,25.6,35.4,58.7,96,0.7,0
526,Nizamabad,Bheemgal,09-09-2020,19.4,25.3,35.3,59.5,97.7,1.7,0
526,Nizamabad,Bheemgal,10-09-2020,2.6,25.6,31.3,67.3,98.2,1,0
526,Nizamabad,Bheemgal,11-09-2020,10.4,23.8,32,74.7,98.9,5.1,0
526,Nizamabad,Bheemgal,12-09-2020,0,24.9,32.6,67.4,96.1,1.4,0
526,Nizamabad,Bheemgal,13-09-2020,12.6,23.7,33.7,62.9,97.9,1.5,0
526,Nizamabad,Bheemgal,14-09-2020,10.2,23.9,30.6,77.5,98.5,2.5,0
526,Nizamabad,Bheemgal,15-09-2020,45.1,24.2,28.9,88.3,99.5,1.5,0
526,Nizamabad,Bheemgal,16-09-2020,67.2,23.5,31.5,75.4,99.4,2.1,0
526,Nizamabad,Bheemgal,17-09-2020,77,24.9,33,70.5,97.4,1.4,0
526,Nizamabad,Bheemgal,18-09-2020,5.4,24.6,31.4,76.5,99.2,1.3,0
526,Nizamabad,Bheemgal,19-09-2020,0,24.8,27.9,86.2,98.6,2.1,0
526,Nizamabad,Bheemgal,20-09-2020,5.5,23.9,33.3,69.6,98.5,2.3,0
526,Nizamabad,Bheemgal,21-09-2020,0,24.1,32,73.6,96.6,1.3,0
526,Nizamabad,Bheemgal,22-09-2020,0,25.1,30.9,76.3,95.6,1.5,0
526,Nizamabad,Bheemgal,23-09-2020,4.5,24.2,31.9,72.2,97.8,2.3,0
526,Nizamabad,Bheemgal,24-09-2020,0,24.4,32.2,69.4,94,1.5,0.2
526,Nizamabad,Bheemgal,25-09-2020,0,24.6,32.1,70.4,97.1,1.8,0
526,Nizamabad,Bheemgal,26-09-2020,11.7,23.7,31.3,74.6,97.6,2,0
526,Nizamabad,Bheemgal,27-09-2020,0,22.4,28.7,82.5,96.9,2.4,0
526,Nizamabad,Bheemgal,28-09-2020,0,22.9,30.5,68.1,97.6,1.8,0
526,Nizamabad,Bheemgal,29-09-2020,0.4,23.5,33.1,65.4,98,1.8,0
526,Nizamabad,Bheemgal,30-09-2020,14.6,23.9,32.2,67.8,98.4,1.5,0
527,Nizamabad,Sirkonda,01-09-2020,0,23.5,33.5,56.9,88.9,11.6,0
527,Nizamabad,Sirkonda,02-09-2020,0,24.6,33.8,58.5,90,9.6,0
527,Nizamabad,Sirkonda,03-09-2020,2.8,23.3,32.7,62.4,88.8,5.7,0
527,Nizamabad,Sirkonda,04-09-2020,0,24.5,36.3,53.3,88.1,4.6,0
527,Nizamabad,Sirkonda,05-09-2020,0,24,36.1,54.4,88.3,7.5,0
527,Nizamabad,Sirkonda,06-09-2020,0,24.6,36.2,50.7,88.8,5.1,0
527,Nizamabad,Sirkonda,07-09-2020,0,24.1,36.3,55.1,89.3,5.9,0
527,Nizamabad,Sirkonda,08-09-2020,0,24.8,35.4,54.4,86.9,5.3,0
527,Nizamabad,Sirkonda,09-09-2020,0,24.5,35.6,53.9,89.3,3.4,0
527,Nizamabad,Sirkonda,10-09-2020,0,24.9,32.4,56.2,89.4,6.4,0
527,Nizamabad,Sirkonda,11-09-2020,31.2,23.3,34.1,59.2,96.1,6.2,0
527,Nizamabad,Sirkonda,12-09-2020,0,24.5,33,67.6,96.3,6.1,0
527,Nizamabad,Sirkonda,13-09-2020,43,23.1,32.3,71.5,95.9,10.2,0
527,Nizamabad,Sirkonda,14-09-2020,10.2,23.7,30.1,71.4,95.9,12.8,0
527,Nizamabad,Sirkonda,15-09-2020,47.3,23.5,29.4,82.2,96.5,9.8,0
527,Nizamabad,Sirkonda,16-09-2020,20.1,23.9,30.8,79,96.3,9.3,0
527,Nizamabad,Sirkonda,17-09-2020,38.4,24.3,33.5,62.4,96.1,8.9,0
527,Nizamabad,Sirkonda,18-09-2020,1.7,24.6,33.8,61.1,95.6,10,0
527,Nizamabad,Sirkonda,19-09-2020,0.6,25,31.7,70.2,95.6,9.6,0
527,Nizamabad,Sirkonda,20-09-2020,2.5,23.5,34.1,56.8,95.9,12.3,0
527,Nizamabad,Sirkonda,21-09-2020,24.6,23.2,33.2,63.9,95.9,8.2,0
527,Nizamabad,Sirkonda,22-09-2020,0,24.9,30.4,70.3,93.9,8.4,0
527,Nizamabad,Sirkonda,23-09-2020,19.4,23.6,31,71,95.7,10.3,1.5
527,Nizamabad,Sirkonda,24-09-2020,0,24.5,30.7,66.8,93.1,12.9,0.8
527,Nizamabad,Sirkonda,25-09-2020,0,24.8,30.7,69.7,94.1,11.8,0
527,Nizamabad,Sirkonda,26-09-2020,8.6,23.1,31,72.6,95.9,10.1,0
527,Nizamabad,Sirkonda,27-09-2020,0,23.2,27.5,78.2,94.7,12.9,0
527,Nizamabad,Sirkonda,28-09-2020,0,22.2,30.1,66.2,95.8,13.9,0
527,Nizamabad,Sirkonda,29-09-2020,5.4,23.5,33,63.4,96.3,6.5,0.4
527,Nizamabad,Sirkonda,30-09-2020,2.6,23,32.6,61.5,95.9,10.1,0
528,Nizamabad,Mosra,01-09-2020,0,22.4,33.3,61.4,97,1.3,0
528,Nizamabad,Mosra,02-09-2020,0,24.4,32.4,66.5,97.2,1.7,0
528,Nizamabad,Mosra,03-09-2020,29.5,22,31.2,73.8,99.5,1.6,0
528,Nizamabad,Mosra,04-09-2020,13.5,22.6,32.5,72.8,97.9,0.8,0
528,Nizamabad,Mosra,05-09-2020,0,24.2,33.9,63.2,95.9,1.5,0
528,Nizamabad,Mosra,06-09-2020,0,24.6,33.8,60.5,97.7,1.7,0
528,Nizamabad,Mosra,07-09-2020,0,24.1,34.6,62.8,98.2,1.5,0
528,Nizamabad,Mosra,08-09-2020,0,24,33.7,65.4,96.4,0.8,0
528,Nizamabad,Mosra,09-09-2020,0,24.1,34.2,70.2,95.5,0.9,0
528,Nizamabad,Mosra,10-09-2020,0,24.5,33.3,67.7,94.8,1.1,0
528,Nizamabad,Mosra,11-09-2020,0,23.4,32,69.3,98.2,2,0
528,Nizamabad,Mosra,12-09-2020,0,24.5,33,63.4,94.8,1.1,0
528,Nizamabad,Mosra,13-09-2020,3,23.7,33.6,64.5,98,2,0
528,Nizamabad,Mosra,14-09-2020,11,23.4,29.8,76.1,98.8,1,0
528,Nizamabad,Mosra,15-09-2020,65.8,23.7,29.5,85.5,99.9,1.5,0
528,Nizamabad,Mosra,16-09-2020,4.3,22.8,30.9,75.2,99.8,2.8,0
528,Nizamabad,Mosra,17-09-2020,9.5,24.2,32.7,70.5,98.9,2,0
528,Nizamabad,Mosra,18-09-2020,9.8,23.9,31.1,80.7,98.9,0.9,0
528,Nizamabad,Mosra,19-09-2020,0,23.7,29.4,84.2,97.5,1.7,0.1
528,Nizamabad,Mosra,20-09-2020,2.5,23.3,34.8,65.3,99.2,4,0.1
528,Nizamabad,Mosra,21-09-2020,10.5,22.4,32.5,72.8,97.7,1.2,0
528,Nizamabad,Mosra,22-09-2020,0,24.4,31.3,71.7,96.3,1.9,0
528,Nizamabad,Mosra,23-09-2020,63.3,22.4,31.3,75.5,99.3,2.4,0.2
528,Nizamabad,Mosra,24-09-2020,0,23.5,30,74.3,94,2.5,0.4
528,Nizamabad,Mosra,25-09-2020,0,24.8,31.3,69.5,95.1,1.9,0
528,Nizamabad,Mosra,26-09-2020,0,22,30.8,83.4,100,1.2,0
528,Nizamabad,Mosra,27-09-2020,0,22.2,24.9,88.3,97.7,1.5,0
528,Nizamabad,Mosra,28-09-2020,11.3,23,29.5,61.2,94.2,0.6,0
528,Nizamabad,Mosra,29-09-2020,4,23.6,30.9,65.6,95.9,1.3,0
528,Nizamabad,Mosra,30-09-2020,1.5,24.7,31.4,66.2,93.1,1.4,0
529,Nizamabad,Chandur,01-09-2020,0.5,23.8,34.2,61,97,11.9,0
529,Nizamabad,Chandur,02-09-2020,0,23.7,34.6,69,94,0.1,0
529,Nizamabad,Chandur,03-09-2020,2.3,22.4,33.6,84.7,100,6.4,0
529,Nizamabad,Chandur,04-09-2020,3.8,23.5,35.1,88.8,100,8,0
529,Nizamabad,Chandur,05-09-2020,0,23.3,32.7,75.9,100,8.2,0
529,Nizamabad,Chandur,06-09-2020,0,24,37.4,68.2,100,0.1,0
529,Nizamabad,Chandur,07-09-2020,0,23.3,36.7,71.1,100,0.1,0
529,Nizamabad,Chandur,08-09-2020,0,22.8,36.9,72.6,100,7.7,0
529,Nizamabad,Chandur,09-09-2020,0.5,24.1,36.4,74.2,100,9.8,0
529,Nizamabad,Chandur,10-09-2020,0,23.7,36.2,71.7,100,8.7,0
529,Nizamabad,Chandur,11-09-2020,0,22.8,35.2,77.5,100,9.8,0
529,Nizamabad,Chandur,12-09-2020,0,24.1,36.6,68.6,100,11.5,0
529,Nizamabad,Chandur,13-09-2020,2.5,23.7,36.5,58,100,13.3,0
529,Nizamabad,Chandur,14-09-2020,7.5,23.1,32.3,90.3,100,3.4,0
529,Nizamabad,Chandur,15-09-2020,51.8,24.1,28.7,80.2,99.3,7.8,0
529,Nizamabad,Chandur,16-09-2020,3.5,22.9,33.1,87.3,100,1.7,0
529,Nizamabad,Chandur,17-09-2020,8.3,23.9,33.2,77,97,5.5,0
529,Nizamabad,Chandur,18-09-2020,22,24.2,32.5,87.5,97.5,7,1.3
529,Nizamabad,Chandur,19-09-2020,0,23.4,29.4,81,97.5,10.7,0
529,Nizamabad,Chandur,20-09-2020,5,22.7,31.8,70,93.5,5.2,0
529,Nizamabad,Chandur,21-09-2020,7.5,22.8,34.7,68.3,100,19.6,0
529,Nizamabad,Chandur,22-09-2020,0,24.1,33.2,85,93.9,12.7,0
529,Nizamabad,Chandur,23-09-2020,64.5,23.2,31.7,66.1,100,6,0
529,Nizamabad,Chandur,24-09-2020,0,23.5,31,75,100,6.9,0
529,Nizamabad,Chandur,25-09-2020,0,24.5,32.4,82.1,100,18.4,0
529,Nizamabad,Chandur,26-09-2020,25.5,22.6,33,92,97.5,0.1,0
529,Nizamabad,Chandur,27-09-2020,4.5,22.1,25.4,86,99.8,5.6,0
529,Nizamabad,Chandur,28-09-2020,5.5,22.3,27.4,73,97,2.9,0
529,Nizamabad,Chandur,29-09-2020,0,21.6,30.6,68,97.9,4.4,0
529,Nizamabad,Chandur,30-09-2020,0,23.4,32.4,61.6,96.6,1.3,0
1101,Warangal Rural,Parkal,01-09-2020,0,27.1,34.7,63.2,95.7,65.1,0
1101,Warangal Rural,Parkal,02-09-2020,0,27.3,34.9,60.5,95.1,65.1,0
1101,Warangal Rural,Parkal,03-09-2020,0,25.3,32.8,79.6,95.7,65.1,0
1101,Warangal Rural,Parkal,04-09-2020,17.2,25.4,34.3,64.6,96.6,,
1101,Warangal Rural,Parkal,05-09-2020,0,26.4,34,65.7,95.8,65.1,0
1101,Warangal Rural,Parkal,06-09-2020,0,26.2,34.6,71,95.9,65.1,0
1101,Warangal Rural,Parkal,07-09-2020,0,26.3,35.9,67.2,94.9,65.1,0
1101,Warangal Rural,Parkal,08-09-2020,0,25.8,36.2,66.9,94.8,,
1101,Warangal Rural,Parkal,09-09-2020,0,24.6,36.7,62,95.6,,
1101,Warangal Rural,Parkal,10-09-2020,0,26.5,34.3,66.7,96.4,,
1101,Warangal Rural,Parkal,11-09-2020,30.4,25,34.2,74.3,96.6,,
1101,Warangal Rural,Parkal,12-09-2020,0,24.5,33.8,75.5,96.3,,
1101,Warangal Rural,Parkal,13-09-2020,12.3,25.4,33.6,66,99.9,6.9,0
1101,Warangal Rural,Parkal,14-09-2020,38.8,25.1,32.1,82.2,99.9,9,0
1101,Warangal Rural,Parkal,15-09-2020,57.5,25,32.3,78.4,99.9,8.2,0
1101,Warangal Rural,Parkal,16-09-2020,0,26.9,34.2,74.8,96.8,5.3,0
1101,Warangal Rural,Parkal,17-09-2020,2.8,25.7,31.5,82.8,97,5.9,0
1101,Warangal Rural,Parkal,18-09-2020,2.3,26.3,34.5,67.3,95.7,5.3,0
1101,Warangal Rural,Parkal,19-09-2020,0,27,32.3,82.6,96.7,4.8,0
1101,Warangal Rural,Parkal,20-09-2020,5.8,25.3,33.9,73.3,96.5,6.6,0
1101,Warangal Rural,Parkal,21-09-2020,1.4,25.1,32.6,73.6,95.4,7.6,0
1101,Warangal Rural,Parkal,22-09-2020,4,24.9,30.5,77.9,95.7,8.4,0
1101,Warangal Rural,Parkal,23-09-2020,0.2,25.1,31.6,80,95.5,7.1,1.3
1101,Warangal Rural,Parkal,24-09-2020,0,26.2,32.1,78.6,90.7,7.5,0.9
1101,Warangal Rural,Parkal,25-09-2020,0,25.7,33.1,67,95.8,8.4,0
1101,Warangal Rural,Parkal,26-09-2020,57.2,24.5,34.1,77.4,97.6,3.8,0.3
1101,Warangal Rural,Parkal,27-09-2020,20.4,22.7,29.1,86.1,96.9,9,0
1101,Warangal Rural,Parkal,28-09-2020,0,24.7,31.9,77.9,95.6,7.8,0
1101,Warangal Rural,Parkal,29-09-2020,0,25.7,34.1,75.3,96.4,5.7,0
1101,Warangal Rural,Parkal,30-09-2020,0.4,24.5,32.8,73.3,95.3,8.5,0
1102,Warangal Rural,Shayampet,01-09-2020,0,26.8,35.8,58.6,99.3,10.2,0
1102,Warangal Rural,Shayampet,02-09-2020,0,26.8,34.7,64.1,97.6,11.9,0
1102,Warangal Rural,Shayampet,03-09-2020,0,24.6,33.3,58.5,97.6,11,2
1102,Warangal Rural,Shayampet,04-09-2020,26.2,24.9,36.2,54.7,97.8,5.7,0
1102,Warangal Rural,Shayampet,05-09-2020,0,27.1,35.5,59.1,97.6,20.1,0
1102,Warangal Rural,Shayampet,06-09-2020,0,26.3,35.2,74,97.6,6.6,0
1102,Warangal Rural,Shayampet,07-09-2020,0,26,37.2,68.7,97.6,15.9,0
1102,Warangal Rural,Shayampet,08-09-2020,0,24.9,37.8,58.8,98.9,2.9,0
1102,Warangal Rural,Shayampet,09-09-2020,0,25.3,37.8,65.1,100,6.8,0
1102,Warangal Rural,Shayampet,10-09-2020,0,25.3,36,63.7,98.9,10.6,0
1102,Warangal Rural,Shayampet,11-09-2020,28.4,24.3,35.7,66.6,100,5.2,0
1102,Warangal Rural,Shayampet,12-09-2020,9.8,24.9,34.8,73.8,100,11.2,0
1102,Warangal Rural,Shayampet,13-09-2020,7.7,26.1,34.6,65.6,99.1,7.1,0
1102,Warangal Rural,Shayampet,14-09-2020,35.1,24.4,32.9,85.4,100,15.4,0
1102,Warangal Rural,Shayampet,15-09-2020,20.1,24.6,33,78.4,100,11.5,0
1102,Warangal Rural,Shayampet,16-09-2020,2.3,27.1,35.2,70.2,97.9,5.4,0
1102,Warangal Rural,Shayampet,17-09-2020,6,24.7,31.6,84.7,100,3.6,0
1102,Warangal Rural,Shayampet,18-09-2020,0,25.3,36.1,59.5,99.3,5.3,0
1102,Warangal Rural,Shayampet,19-09-2020,0,27.5,32.6,74.9,97.6,13.2,0
1102,Warangal Rural,Shayampet,20-09-2020,1.4,24.6,34.8,65.4,100,9.4,0
1102,Warangal Rural,Shayampet,21-09-2020,2.3,24.1,33.3,62.6,100,8.9,0
1102,Warangal Rural,Shayampet,22-09-2020,5.8,24.6,31.9,74.7,100,7.4,0
1102,Warangal Rural,Shayampet,23-09-2020,5.7,24.9,33.1,72.9,98.9,6.6,0.4
1102,Warangal Rural,Shayampet,24-09-2020,0,25.7,32.9,74.3,94.3,12.2,0.3
1102,Warangal Rural,Shayampet,25-09-2020,0,24.9,34,67,99.3,8.7,0
1102,Warangal Rural,Shayampet,26-09-2020,21.7,24.5,35.2,73.1,100,6.8,0.1
1102,Warangal Rural,Shayampet,27-09-2020,34.1,23.1,29.9,85.9,100,9,0
1102,Warangal Rural,Shayampet,28-09-2020,0,24.9,32.6,77.8,96.9,4.8,0
1102,Warangal Rural,Shayampet,29-09-2020,0,25.9,35.5,76.1,97.6,14.3,0
1102,Warangal Rural,Shayampet,30-09-2020,1.9,24.9,32.6,68.5,96.9,12.9,0
1103,Warangal Rural,Damera,01-09-2020,0,27.5,34.6,70,99.9,7.3,2.2
1103,Warangal Rural,Damera,02-09-2020,0,27.4,34.7,70.5,99.9,10.4,2
1103,Warangal Rural,Damera,03-09-2020,8.3,25.7,32.7,81.6,99.9,8,2
1103,Warangal Rural,Damera,04-09-2020,0.4,25.8,35.4,65.7,99.9,6.5,1.5
1103,Warangal Rural,Damera,05-09-2020,0,28,36.5,61.5,99.9,7.5,0
1103,Warangal Rural,Damera,06-09-2020,0,27.2,36,67.9,99.9,6.6,0
1103,Warangal Rural,Damera,07-09-2020,0,27.1,36.5,63.6,95.4,7.1,0
1103,Warangal Rural,Damera,08-09-2020,0,27.4,36,64.3,99.5,8.2,0
1103,Warangal Rural,Damera,09-09-2020,0,27.5,37.2,58.6,98.2,7,0
1103,Warangal Rural,Damera,10-09-2020,0,27.1,35.2,61.9,99.9,7.7,0.1
1103,Warangal Rural,Damera,11-09-2020,6.8,25.3,36.3,65.1,99.9,5.6,0
1103,Warangal Rural,Damera,12-09-2020,2.5,24.6,35.5,71.5,99.9,6.6,0
1103,Warangal Rural,Damera,13-09-2020,9,24.8,34.7,77.1,99.9,6.8,0
1103,Warangal Rural,Damera,14-09-2020,36.2,25,31.3,87.6,99.9,6.5,0
1103,Warangal Rural,Damera,15-09-2020,12.5,26,33.4,88.2,99.9,11.2,0
1103,Warangal Rural,Damera,16-09-2020,0,26,33,80,99.9,2.9,0
1103,Warangal Rural,Damera,17-09-2020,0,27.2,31.1,83,99.9,5.1,0
1103,Warangal Rural,Damera,18-09-2020,0,26.8,35.9,70.6,99.9,3.7,0
1103,Warangal Rural,Damera,19-09-2020,0.3,27.4,34.2,86.2,99.9,5.5,0
1103,Warangal Rural,Damera,20-09-2020,2.5,24.7,34,81.7,99.9,8.1,0
1103,Warangal Rural,Damera,21-09-2020,2.8,24.6,34,80.6,99.9,8.8,0
1103,Warangal Rural,Damera,22-09-2020,9.3,22.4,32.4,88.7,100,5.9,0
1103,Warangal Rural,Damera,23-09-2020,2,25.1,33.1,88.2,99.9,7.4,0.7
1103,Warangal Rural,Damera,24-09-2020,0,27.2,33.5,81.5,98.2,8.9,0.5
1103,Warangal Rural,Damera,25-09-2020,0,27.1,35.5,71.5,99.9,8.1,0
1103,Warangal Rural,Damera,26-09-2020,57.8,24.6,33.9,81.7,99.9,5,0.2
1103,Warangal Rural,Damera,27-09-2020,3,24.6,29.9,92.3,99.9,7.2,0
1103,Warangal Rural,Damera,28-09-2020,0,24.8,33.4,85.4,99.9,5.9,0
1103,Warangal Rural,Damera,29-09-2020,0,27,34.5,80.3,99.9,7,0
1103,Warangal Rural,Damera,30-09-2020,0,24.7,32.9,83.4,99.9,8.5,0
1104,Warangal Rural,Geesugonda,01-09-2020,0,26,33,64.9,78.7,5.8,0
1104,Warangal Rural,Geesugonda,02-09-2020,0,26.7,35.3,63.1,90.5,7.5,0
1104,Warangal Rural,Geesugonda,03-09-2020,3.9,24.1,33.1,73.5,95,5.7,0
1104,Warangal Rural,Geesugonda,04-09-2020,0,25,34.6,60.6,97.5,6.6,0
1104,Warangal Rural,Geesugonda,05-09-2020,0,25.8,34,63,95.7,7.1,0
1104,Warangal Rural,Geesugonda,06-09-2020,0,25.6,34.2,65.3,95.2,6.9,0
1104,Warangal Rural,Geesugonda,07-09-2020,0,25.7,34.6,60.9,94.8,8.3,0
1104,Warangal Rural,Geesugonda,08-09-2020,0,24.8,34.7,59.4,96.8,5.8,0
1104,Warangal Rural,Geesugonda,09-09-2020,0,26.3,35.4,56.9,93.8,5,0
1104,Warangal Rural,Geesugonda,10-09-2020,0,26.2,34.1,60.5,94.4,7.8,0
1104,Warangal Rural,Geesugonda,11-09-2020,4.5,24.3,34.4,61.8,98,6.6,0
1104,Warangal Rural,Geesugonda,12-09-2020,23.6,22.5,33.5,66.8,99.2,4.7,0
1104,Warangal Rural,Geesugonda,13-09-2020,6.6,24.5,32.1,74.1,98.3,4.5,0
1104,Warangal Rural,Geesugonda,14-09-2020,29.2,24.1,29.6,81.4,99.1,7,0
1104,Warangal Rural,Geesugonda,15-09-2020,7.4,25.1,30.8,80.4,97.2,6.7,0
1104,Warangal Rural,Geesugonda,16-09-2020,0.3,25,33.1,70.6,97.2,3.1,0
1104,Warangal Rural,Geesugonda,17-09-2020,2.4,27.4,31.1,69.1,95.7,4.3,0
1104,Warangal Rural,Geesugonda,18-09-2020,0,25.8,36.1,64.1,94.3,2.4,0
1104,Warangal Rural,Geesugonda,19-09-2020,8.8,26.3,32.9,76,95.3,4.8,0
1104,Warangal Rural,Geesugonda,20-09-2020,0.6,24.7,34.7,70.6,95.1,4.7,0
1104,Warangal Rural,Geesugonda,21-09-2020,2.4,24.3,33.7,72.3,95.1,4,0
1104,Warangal Rural,Geesugonda,22-09-2020,15.7,23.1,32.5,71.9,98.4,3.4,0
1104,Warangal Rural,Geesugonda,23-09-2020,2.3,24.6,32.4,75.3,97.7,6.6,0.1
1104,Warangal Rural,Geesugonda,24-09-2020,0,26.3,32.5,71.9,89,8.9,0
1104,Warangal Rural,Geesugonda,25-09-2020,0,26.1,34.3,65.4,92.5,6.4,0
1104,Warangal Rural,Geesugonda,26-09-2020,50.9,24.3,33,72.8,98.5,6,0
1104,Warangal Rural,Geesugonda,27-09-2020,0,23.7,29.7,84.6,98.2,3.9,0
1104,Warangal Rural,Geesugonda,28-09-2020,0,23.5,32.5,71.4,93.9,5.4,0
1104,Warangal Rural,Geesugonda,29-09-2020,0,25.5,33.9,66.5,93.5,6.7,0
1104,Warangal Rural,Geesugonda,30-09-2020,0.8,24.2,32.8,72.7,95,7.5,0
1105,Warangal Rural,Atmakur,01-09-2020,0,25.8,34.9,49.8,99.9,14.3,0
1105,Warangal Rural,Atmakur,02-09-2020,0,24.9,35.3,70.5,99.7,14.4,0
1105,Warangal Rural,Atmakur,03-09-2020,0,24.4,33.2,70.2,99.9,14.2,0
1105,Warangal Rural,Atmakur,04-09-2020,7.6,24.2,36.1,54.7,99.9,5.7,0
1105,Warangal Rural,Atmakur,05-09-2020,0,26.2,35.7,59.1,99.9,20.1,0
