District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Warangal Rural,Geesugonda,17-09-2019,0.2,26.1,31.65,72.6,95.3,0,1.1
Warangal Rural,Atmakur,11-09-2019,0,26.3,33.1,72.8,97.6,0,15.2
Warangal Rural,Atmakur,12-09-2019,0,25.6,32.9,72.4,97.1,0,15.7
Warangal Rural,Atmakur,13-09-2019,0,25,30.2,77.1,97.2,0,25.2
Warangal Rural,Atmakur,14-09-2019,0,24.8,32.6,74.2,98.8,0,18.4
Warangal Rural,Atmakur,15-09-2019,24.7,24.9,35.5,68.8,99.9,0,15.7
Warangal Rural,Atmakur,16-09-2019,0,26.5,35.1,77.2,99.5,0,14.1
Warangal Rural,Atmakur,17-09-2019,0,27.5,33.2,80.3,99.9,0,21.5
Warangal Rural,Duggondi,11-09-2019,0,27.5,33.3,73.8,99.9,1.2,12.9
Warangal Rural,Duggondi,12-09-2019,0,24.6,34,72.4,99.9,0,1.1
Warangal Rural,Duggondi,13-09-2019,0,24.9,30.5,89.4,99.9,0,2.9
Warangal Rural,Duggondi,14-09-2019,0,24.3,33.1,77.5,99.9,0,3.4
Warangal Rural,Duggondi,15-09-2019,7.2,24.9,35.5,64.2,99.9,0,9.2
Warangal Rural,Duggondi,16-09-2019,8.2,25.8,35.1,77.5,99.9,0,11.8
Warangal Rural,Duggondi,17-09-2019,2.2,25.8,32.7,84.3,99.9,0,2
Warangal Rural,Nallabelly,11-09-2019,0,25,33.05,81.15,100,0,3.3
Warangal Rural,Nallabelly,12-09-2019,0.4,24.15,33,80.4,100,0,1.9
Warangal Rural,Nallabelly,13-09-2019,0,23.9,29,92.25,100,0,2.9
Warangal Rural,Nallabelly,14-09-2019,0,24.2,31.65,85.45,100,0,0.8
Warangal Rural,Nallabelly,15-09-2019,6.2,24,34,71.1,99.6,0,2.3
Warangal Rural,Nallabelly,16-09-2019,6.7,24.15,32.2,85.65,100,0,1.4
Warangal Rural,Nallabelly,17-09-2019,4,24.8,33.1,84.9,100,0,5.3
Warangal Rural,Narsampet,11-09-2019,0,27.5,35.3,72.6,99.9,0,11.3
Warangal Rural,Narsampet,12-09-2019,2,24.6,35.4,64,99.9,0,7.1
Warangal Rural,Narsampet,13-09-2019,0,24.9,30.5,80,99.9,0,6.1
Warangal Rural,Narsampet,14-09-2019,0,24.3,33.1,76.4,99.9,0,9.2
Warangal Rural,Narsampet,15-09-2019,6.1,24.9,35.8,67,99.9,0,6.8
Warangal Rural,Narsampet,16-09-2019,16.1,24.5,34.8,77.3,99.9,0,4.9
Warangal Rural,Narsampet,17-09-2019,0.8,24.8,32.9,80.7,99.9,0,5.9
Warangal Rural,Khanapur,11-09-2019,0,26,31.4,69.6,94.2,0,2.9
Warangal Rural,Khanapur,12-09-2019,3.4,24.3,32.1,65.6,96,0,3.5
Warangal Rural,Khanapur,13-09-2019,1.6,24.1,28.2,80.7,97.4,0,1.8
Warangal Rural,Khanapur,14-09-2019,6.5,24.7,29.2,79.2,96.6,0,2
Warangal Rural,Khanapur,15-09-2019,0.5,24.1,32.7,64.3,97.2,0,2.1
Warangal Rural,Khanapur,16-09-2019,5.3,24.2,31.4,75.7,96.6,0,1.5
Warangal Rural,Khanapur,17-09-2019,0,25,31.1,79.2,98.1,0,2
Warangal Rural,Chennaraopeta,11-09-2019,0,25.6,32.5,67.3,95.9,0,1.7
Warangal Rural,Chennaraopeta,12-09-2019,4.7,24.3,32.9,61.9,97.1,0,2.7
Warangal Rural,Chennaraopeta,13-09-2019,1.4,24.1,29.4,74.4,98.5,0,2.8
Warangal Rural,Chennaraopeta,14-09-2019,3.9,24.3,30.3,75.8,98.9,0,1.7
Warangal Rural,Chennaraopeta,15-09-2019,0,24.1,32.7,61.4,97.6,0,1.7
Warangal Rural,Chennaraopeta,16-09-2019,9.8,24.3,31.4,73.4,99.3,0,1.4
Warangal Rural,Chennaraopeta,17-09-2019,5.3,24.8,32.4,76.3,99.8,0,1.3
Warangal Rural,Sangem,11-09-2019,0,25.9,33.65,68.85,99.95,0,7.5
Warangal Rural,Sangem,12-09-2019,2.4,24.3,33.1,65.95,99.95,0,10.2
Warangal Rural,Sangem,13-09-2019,0,24.45,29.45,89.45,99.95,0,9.5
Warangal Rural,Sangem,14-09-2019,1.9,24.75,31.9,85.9,99.95,0,8
Warangal Rural,Sangem,15-09-2019,3.7,24.15,35.55,60.45,99.95,0,8.4
Warangal Rural,Sangem,16-09-2019,1.3,26,33.15,78.15,99.95,0,10.4
Warangal Rural,Sangem,17-09-2019,1.1,25.35,32.15,86.9,99.95,0,7.7
Warangal Rural,Wardhannapet,11-09-2019,0,24.4,34.2,73.4,100,0,11
Warangal Rural,Wardhannapet,12-09-2019,2.1,23.9,33.7,72.4,100,0,13
Warangal Rural,Wardhannapet,13-09-2019,0,23.6,29.7,96.1,100,0,11.1
Warangal Rural,Wardhannapet,14-09-2019,0.4,24.2,31.6,93,100,0,7.9
Warangal Rural,Wardhannapet,15-09-2019,4.2,23.2,35.6,66.6,100,0,14.4
Warangal Rural,Wardhannapet,16-09-2019,5.2,24.4,32.1,92,100,0,12.3
Warangal Rural,Wardhannapet,17-09-2019,8.6,24.6,32,97.8,100,0,5.5
Warangal Rural,Raiparthy,11-09-2019,0,25.8,35.8,63.9,85.1,0,11
Warangal Rural,Raiparthy,12-09-2019,0,24.4,34.8,66.7,83.9,0,13
Warangal Rural,Raiparthy,13-09-2019,0,24,30.6,72.4,91.6,0,11.1
Warangal Rural,Raiparthy,14-09-2019,1.5,24.9,32.5,77.5,91.3,0,7.9
Warangal Rural,Raiparthy,15-09-2019,2.9,23.5,35.7,66.5,97.4,0,14.4
Warangal Rural,Raiparthy,16-09-2019,22,24.9,33.1,74.4,96,0,12.3
Warangal Rural,Raiparthy,17-09-2019,11.1,25,32.6,78.5,97.6,0,5.5
Warangal Rural,Parvathagiri,11-09-2019,0,26.1,32.65,69.15,93.25,0,24.9
Warangal Rural,Parvathagiri,12-09-2019,5.8,24.75,32.9,67.45,98.35,0,20.7
Warangal Rural,Parvathagiri,13-09-2019,0,24.55,29.7,77.65,98.25,0,15.1
Warangal Rural,Parvathagiri,14-09-2019,5.1,24.7,29.85,77.15,99.2,0,10.8
Warangal Rural,Parvathagiri,15-09-2019,0.8,24.3,34.3,68.7,99.15,0,15.5
Warangal Rural,Parvathagiri,16-09-2019,5.5,25.3,32.95,71.9,98.8,0,14.5
Warangal Rural,Parvathagiri,17-09-2019,31,25.1,30.5,82,99.6,0,15.4
Warangal Rural,Nekkonda,11-09-2019,0.2,25.6,32.6,70.55,92.75,0,9.2
Warangal Rural,Nekkonda,12-09-2019,9.2,24.25,32.9,67.6,93.2,0,20.7
Warangal Rural,Nekkonda,13-09-2019,0.4,24.45,29.75,78.85,93.2,0,8.4
Warangal Rural,Nekkonda,14-09-2019,9.1,24.55,30.05,79.5,93.15,0,10.8
Warangal Rural,Nekkonda,15-09-2019,1.4,23.35,33.25,69.6,95.55,0,6.9
Warangal Rural,Nekkonda,16-09-2019,2.2,24.7,31.65,77.45,93.1,0,14.5
Warangal Rural,Nekkonda,17-09-2019,10.8,24.9,30.9,83.35,93.4,0,15.4
Warangal Rural,Nadikuda,11-09-2019,0.8,25.1,32.8,67.6,96.5,0,1.1
Warangal Rural,Nadikuda,12-09-2019,0,25,33,65.9,97,0,2.2
Warangal Rural,Nadikuda,13-09-2019,0.8,24.3,28.1,81.5,97.5,0,1.4
Warangal Rural,Nadikuda,14-09-2019,1,24.7,32.4,72.5,97.6,0,1.1
Warangal Rural,Nadikuda,15-09-2019,0,24.5,32.7,64.2,97.2,0,1.4
Warangal Rural,Nadikuda,16-09-2019,0,24.9,31.7,73.3,97.1,0,1.9
Warangal Rural,Nadikuda,17-09-2019,0,25.8,30.6,78.6,97.7,0,1.5
Warangal Urban,Bheemadevarapalle,11-09-2019,3.2,25.4,32.6,58,100,0,12.4
Warangal Urban,Bheemadevarapalle,12-09-2019,4.4,24.6,33,64.5,100,0,12.2
Warangal Urban,Bheemadevarapalle,13-09-2019,0,24.4,28.5,66.1,100,0,11.6
Warangal Urban,Bheemadevarapalle,14-09-2019,0,24.4,32.8,65.1,97.1,0,8
Warangal Urban,Bheemadevarapalle,15-09-2019,0,24.9,32.6,71.7,96.9,0,9.3
Warangal Urban,Bheemadevarapalle,16-09-2019,0,25.6,32.8,73.8,100,0,13.3
Warangal Urban,Bheemadevarapalle,17-09-2019,0,25.5,32.8,60.3,100,0,11.2
Warangal Urban,Velair,11-09-2019,0,24.9,32.2,86.9,100,0,7.1
Warangal Urban,Velair,12-09-2019,11.8,23.3,31.8,84.7,100,0,12.3
Warangal Urban,Velair,13-09-2019,0.5,23.9,27.7,97.6,100,0,11.1
Warangal Urban,Velair,14-09-2019,0,23.3,31.7,88.6,100,0,6.2
Warangal Urban,Velair,15-09-2019,6.3,23.1,32.7,86.9,100,0,12.7
Warangal Urban,Velair,16-09-2019,1,24.8,31.5,90.8,100,0,9
Warangal Urban,Velair,17-09-2019,0,24.5,31.8,90.3,100,0,10.2
Warangal Urban,Elkathurthi,11-09-2019,8.6,24.9,32.6,70.9,98,0,13
Warangal Urban,Elkathurthi,12-09-2019,5.3,23.7,32.6,66.8,96.9,0,15.3
Warangal Urban,Elkathurthi,13-09-2019,0,25.2,30,83.7,95,0,13.7
Warangal Urban,Elkathurthi,14-09-2019,0.8,24.9,33,71.3,97,0,9.7
Warangal Urban,Elkathurthi,15-09-2019,0,24.7,33.1,70.9,97.3,0,12.1
Warangal Urban,Elkathurthi,16-09-2019,0,25.6,32.5,73.6,98.2,0,13.3
Warangal Urban,Elkathurthi,17-09-2019,0,25.6,32.9,74,98,0,11.2
Warangal Urban,Kamalapur,11-09-2019,0,25.55,33.4,72.15,98.75,2.3,13.4
Warangal Urban,Kamalapur,12-09-2019,1.3,24.55,32.5,67.3,99.6,1.8,17.9
Warangal Urban,Kamalapur,13-09-2019,0.2,24.45,28.35,88.85,99.9,0,13.6
Warangal Urban,Kamalapur,14-09-2019,0,24.55,32.05,83.35,99.15,0,15.8
Warangal Urban,Kamalapur,15-09-2019,7.8,24.15,33.85,64.05,100,0,16.2
Warangal Urban,Kamalapur,16-09-2019,0,26.1,32.3,82.3,99.45,0,16.9
Warangal Urban,Kamalapur,17-09-2019,0,25.55,32.1,84.75,99.65,0,18.1
Warangal Urban,Hasanparthy,11-09-2019,3.2,24.95,32.8,67.85,97.1,0,11.8
Warangal Urban,Hasanparthy,12-09-2019,5.8,22.4,32.8,65.5,96.85,0,9.5
Warangal Urban,Hasanparthy,13-09-2019,0,24.85,28.25,82.85,95.1,0,7.7
Warangal Urban,Hasanparthy,14-09-2019,0.7,23.55,32.95,69.5,96.2,0,9.8
Warangal Urban,Hasanparthy,15-09-2019,1.5,24.1,32.65,66.4,96.8,0,8.4
Warangal Urban,Hasanparthy,16-09-2019,0,26.25,31.15,76.85,96.15,0,5.2
Warangal Urban,Hasanparthy,17-09-2019,0.8,25.2,32.4,77.85,96.6,0,4.6
Warangal Urban,Dharmasagar,11-09-2019,0,26.1,34.4,57.5,91.3,0,12.1
Warangal Urban,Dharmasagar,12-09-2019,4.5,24.05,33.95,56.15,94.95,0,14
Warangal Urban,Dharmasagar,13-09-2019,0,24.55,29.4,70.85,94.2,0,10.9
Warangal Urban,Dharmasagar,14-09-2019,0,24.25,33.2,61.6,95.4,0,8.4
Warangal Urban,Dharmasagar,15-09-2019,18.5,23.95,35.2,56.45,96.6,0,12
Warangal Urban,Dharmasagar,16-09-2019,3.3,24.4,32.7,61.6,96.1,0,6.8
Warangal Urban,Dharmasagar,17-09-2019,0,25.3,32.35,65.85,95.4,0,7.9
Warangal Urban,Khazipet,11-09-2019,0.8,27.1,36.4,70.9,97.5,0,8.4
Warangal Urban,Khazipet,12-09-2019,4,25.9,35.8,73,97.8,0,6.9
Warangal Urban,Khazipet,13-09-2019,0,27,33.1,87.4,96.3,0,7.1
Warangal Urban,Khazipet,14-09-2019,0,28,36,78.5,97.1,0,7.6
Warangal Urban,Khazipet,15-09-2019,1.5,25.4,36.7,69.3,97.8,0,7
Warangal Urban,Khazipet,16-09-2019,0,26.9,36.6,72.9,97.4,0,3.2
Warangal Urban,Khazipet,17-09-2019,0,27.3,35.9,75.3,97.4,0,4.1
Warangal Urban,Hanamkonda,11-09-2019,0.4,27,35.8,72.9,99.9,0,4.5
Warangal Urban,Hanamkonda,12-09-2019,3.2,24.9,35.4,66.6,99.9,0,3.5
Warangal Urban,Hanamkonda,13-09-2019,0,24.9,30.5,83.7,99.9,0,4.2
Warangal Urban,Hanamkonda,14-09-2019,0,27.5,35.6,81.3,99.9,0,4.2
Warangal Urban,Hanamkonda,15-09-2019,6.8,24.9,35.4,70.9,99.9,0,3.8
Warangal Urban,Hanamkonda,16-09-2019,0,27.5,33.2,77.5,99.9,0,1.9
Warangal Urban,Hanamkonda,17-09-2019,0,25.9,35.2,77.5,99.9,0,3.3
Warangal Urban,Warangal,11-09-2019,0,27.2,34.5,67.45,99.9,0,1.4
Warangal Urban,Warangal,12-09-2019,1,24.9,35.2,61.1,94.9,0,5.3
Warangal Urban,Warangal,13-09-2019,0,26.45,30.3,80.2,99.9,0,0.7
Warangal Urban,Warangal,14-09-2019,0,27.5,35.6,78.9,99.9,1,2.2
Warangal Urban,Warangal,15-09-2019,14.9,24.9,33.55,67,99.15,0,3.8
Warangal Urban,Warangal,16-09-2019,0.3,27.5,33.2,77.5,99.9,0,1.9
Warangal Urban,Warangal,17-09-2019,0.2,25.9,33.1,77.5,97.3,0,3.3
Warangal Urban,Khilla_Warangal,11-09-2019,0,24.8,35.3,71,93.1,0,6.5
Warangal Urban,Khilla_Warangal,12-09-2019,2.8,24.9,35.4,64,96.9,0,5.4
Warangal Urban,Khilla_Warangal,13-09-2019,0,24.7,29.9,83.8,97.2,0,5.3
Warangal Urban,Khilla_Warangal,14-09-2019,0,26.2,33.4,66.7,97.8,0,3.4
Warangal Urban,Khilla_Warangal,15-09-2019,17.8,24.9,35.6,63.2,98.7,0,4.2
Warangal Urban,Khilla_Warangal,16-09-2019,0,25.1,32.9,73.1,99,0,4
Warangal Urban,Khilla_Warangal,17-09-2019,0,25.9,35.2,71.4,97.6,0,3.6
Warangal Urban,Inole,11-09-2019,0,24.6,32.55,63.65,90.9,0,2.6
Warangal Urban,Inole,12-09-2019,4.2,23.75,32.8,60.8,93.2,0,2.9
Warangal Urban,Inole,13-09-2019,0,24.1,27.75,74.7,94.6,0,2.4
Warangal Urban,Inole,14-09-2019,0,24.6,33,70.8,97.2,0,2.8
Warangal Urban,Inole,15-09-2019,30.9,23.35,33.75,60.75,99.35,0,2.3
Warangal Urban,Inole,16-09-2019,10.4,24.05,32.25,72.8,97.65,0,2.7
Warangal Urban,Inole,17-09-2019,0,25.1,31.45,71.2,99.7,0,6.5
Karimnagar,Gangadhara,11-09-2019,7.1,23.9,31.3,82.25,100,3.2,16.4
Karimnagar,Gangadhara,12-09-2019,14.8,23.35,30.95,80.65,100,2.9,18.7
Karimnagar,Gangadhara,13-09-2019,4.6,23.3,27.3,93.9,100,3.7,20.3
Karimnagar,Gangadhara,14-09-2019,0.4,22.9,31.95,78.4,100,1.9,20.9
Karimnagar,Gangadhara,15-09-2019,0.2,23.7,32.5,74.7,100,1.2,12.8
Karimnagar,Gangadhara,16-09-2019,0,24.5,32.1,77.5,100,0,13.4
Karimnagar,Gangadhara,17-09-2019,0,25,31.85,79.05,100,0.9,15.1
Karimnagar,Ramadugu,11-09-2019,2.5,24.2,32.5,85.2,100,0,9.4
Karimnagar,Ramadugu,12-09-2019,11.3,23.4,31.8,84,100,0,8.5
Karimnagar,Ramadugu,13-09-2019,3.3,23.5,26.8,92.9,100,0,2.8
Karimnagar,Ramadugu,14-09-2019,0,23.1,34,83.3,100,0,10.8
Karimnagar,Ramadugu,15-09-2019,0,23.8,34.5,64,100,0,3.2
Karimnagar,Ramadugu,16-09-2019,0,24.7,33.6,69.9,100,0,2.2
Karimnagar,Ramadugu,17-09-2019,0,25.1,33.7,83.7,100,0,2.2
Karimnagar,Choppadandi,11-09-2019,7.3,24.4,32.35,80.95,97.3,0,14.8
Karimnagar,Choppadandi,12-09-2019,11,23.8,31.3,81.1,98.1,0,9.9
Karimnagar,Choppadandi,13-09-2019,3,23.7,27.6,93.9,97.65,0,8
Karimnagar,Choppadandi,14-09-2019,0,23.55,32.35,80.1,97.65,0,10
Karimnagar,Choppadandi,15-09-2019,4.4,23.85,33.25,72.9,98.25,0,8.6
Karimnagar,Choppadandi,16-09-2019,1.7,25.15,33.05,76.1,98.1,0,5.7
Karimnagar,Choppadandi,17-09-2019,0,25.05,32.35,82.2,97.4,0,7.4
Karimnagar,Karimnagar_Rural,11-09-2019,12.6,24.8,33.55,86.5,99.95,0,15.3
Karimnagar,Karimnagar_Rural,12-09-2019,3.1,24.5,32.5,71.1,98.3,9.6,15.9
Karimnagar,Karimnagar_Rural,13-09-2019,0.5,24.75,29.15,89.15,98.55,0,9.6
Karimnagar,Karimnagar_Rural,14-09-2019,3.8,24.15,32.45,79.2,99.6,0,13
Karimnagar,Karimnagar_Rural,15-09-2019,10.8,24.15,32.7,72.5,99.95,0,10.8
Karimnagar,Karimnagar_Rural,16-09-2019,0,26.8,33,72.5,95.6,0,8.9
Karimnagar,Karimnagar_Rural,17-09-2019,0,26.75,33.05,69.65,93.85,0,10.3
Karimnagar,Kothapalle,11-09-2019,5.8,24.1,32.4,64.6,100,0,10.5
Karimnagar,Kothapalle,12-09-2019,0,24.2,31.7,76.5,100,0,11
Karimnagar,Kothapalle,13-09-2019,0,23.9,28.2,86.7,98.2,0,10.5
Karimnagar,Kothapalle,14-09-2019,2.8,23.2,31.9,83.1,100,0,10.8
Karimnagar,Kothapalle,15-09-2019,14.8,23.7,32.5,61.1,100,0,6.4
Karimnagar,Kothapalle,16-09-2019,0,26,32.7,72.3,100,0,3.7
Karimnagar,Kothapalle,17-09-2019,0,25.9,32.3,72.9,94.1,0,3.1
Karimnagar,Gannervaram,11-09-2019,1.8,23.6,32.1,65.9,96.4,0,22.2
Karimnagar,Gannervaram,12-09-2019,0.5,23.9,31.6,66.2,95.5,0,26.7
Karimnagar,Gannervaram,13-09-2019,1.5,23.7,27.6,77.4,93.7,0,24.6
Karimnagar,Gannervaram,14-09-2019,1.3,22.9,31.6,67.1,95.8,0,31.1
Karimnagar,Gannervaram,15-09-2019,2.8,23.4,32.4,60.9,96.9,0,17.4
Karimnagar,Gannervaram,16-09-2019,1,25,32.8,63,96.1,0,17
Karimnagar,Gannervaram,17-09-2019,0,24.9,32.2,65.4,93.3,0,21.9
Karimnagar,Karimnagar,11-09-2019,13.9,24.7,34.1,60.9,98,0,7.9
Karimnagar,Karimnagar,12-09-2019,2.6,23.9,32.1,65,97.5,0,9.5
Karimnagar,Karimnagar,13-09-2019,0.3,24.9,28.6,76.8,90,0,7.1
Karimnagar,Karimnagar,14-09-2019,2.7,24.1,32.9,65.4,97.5,0,8.1
Karimnagar,Karimnagar,15-09-2019,20.4,24.1,33.4,60.9,98.5,0,6.4
Karimnagar,Karimnagar,16-09-2019,0,26.3,33.4,64.5,92,0,5.6
Karimnagar,Karimnagar,17-09-2019,0,26,33.8,61.8,89.9,0,4.7
Karimnagar,Manakondur,11-09-2019,3.9,24.4,33,75.175,97.7,0.8,12.5
Karimnagar,Manakondur,12-09-2019,1,24.2,31.325,76.975,98.05,0.6,9.8
Karimnagar,Manakondur,13-09-2019,1,24.35,28.2,87.7,97.075,2.3,8.6
Karimnagar,Manakondur,14-09-2019,1.4,23.55,32.25,78.675,97.05,0,13.5
Karimnagar,Manakondur,15-09-2019,12.8,23.625,33.65,70.65,98.925,0,14.3
Karimnagar,Manakondur,16-09-2019,0.2,25.4,32.1,78.675,98.575,0,12.7
Karimnagar,Manakondur,17-09-2019,0.1,25.2,32.275,78.9,97.275,0.3,13.3
Karimnagar,Thimmapur,11-09-2019,2.2,24.4,32.75,82,100,0,15.1
Karimnagar,Thimmapur,12-09-2019,1.2,24.85,31.85,84.85,100,0,13.6
Karimnagar,Thimmapur,13-09-2019,2.7,24.05,27.9,95.15,100,0,12.5
Karimnagar,Thimmapur,14-09-2019,0.9,23.7,32.2,85.6,100,0,10.7
Karimnagar,Thimmapur,15-09-2019,4.9,24.3,33.95,71.2,100,0,10
Karimnagar,Thimmapur,16-09-2019,0,25.75,32.8,73.85,100,0,13.8
Karimnagar,Thimmapur,17-09-2019,0,25.7,33.35,74.7,100,0,9.7
Karimnagar,Chigurumamidi,11-09-2019,3.8,24,33.15,72.75,100,0,14.3
Karimnagar,Chigurumamidi,12-09-2019,0,24.95,31.85,74.2,100,0,14.2
Karimnagar,Chigurumamidi,13-09-2019,2.9,23.75,27.65,87.3,100,0,13.4
Karimnagar,Chigurumamidi,14-09-2019,0.7,23.1,32.05,75.85,100,0,13.3
Karimnagar,Chigurumamidi,15-09-2019,0,23.7,34.05,63.4,99.9,0,7.3
Karimnagar,Chigurumamidi,16-09-2019,0,25.35,32.9,68.85,100,0,10.6
Karimnagar,Chigurumamidi,17-09-2019,0,25.05,33.3,71.1,100,0,9
Karimnagar,V_Saidapur,11-09-2019,1,25.2,33.2,58,100,0,16.2
Karimnagar,V_Saidapur,12-09-2019,0,25.2,32.3,53.9,99.8,0,16.8
Karimnagar,V_Saidapur,13-09-2019,0.6,24.4,28.5,76.2,100,0,16
Karimnagar,V_Saidapur,14-09-2019,0,24.1,32,61.8,92.7,0,14.9
Karimnagar,V_Saidapur,15-09-2019,0,24.5,33.4,58.3,97.7,0,16.5
Karimnagar,V_Saidapur,16-09-2019,0,26.5,32.5,54.1,100,0,7.2
Karimnagar,V_Saidapur,17-09-2019,0,25.9,32.5,59.9,99.9,0,8.2
Karimnagar,Shankarapatnam,11-09-2019,1.2,25.65,34.95,75.65,99.9,0.8,11.3
Karimnagar,Shankarapatnam,12-09-2019,0,24.8,32.9,68,99.9,0.6,9.8
Karimnagar,Shankarapatnam,13-09-2019,4.8,24.9,30.5,82.5,99.9,2.3,8.3
Karimnagar,Shankarapatnam,14-09-2019,0.8,24.9,32.75,72.7,98.95,0,13.5
Karimnagar,Shankarapatnam,15-09-2019,0,24.2,33.9,62.85,99.9,0,6.6
Karimnagar,Shankarapatnam,16-09-2019,0,27.5,32.9,75.65,99.9,0,9.7
Karimnagar,Shankarapatnam,17-09-2019,0,25.65,32.95,77.2,99.85,0,7.4
Karimnagar,Veenavanka,11-09-2019,0,24.7,33.5,66,92.8,0,14.9
Karimnagar,Veenavanka,12-09-2019,0.3,24.5,31.7,67,94.6,0,17.2
Karimnagar,Veenavanka,13-09-2019,0.8,24.5,28.4,79.4,94,0,15
Karimnagar,Veenavanka,14-09-2019,2.6,23.7,31.2,73,95,0,14.7
Karimnagar,Veenavanka,15-09-2019,0,24.1,32.5,65,94.2,0,10.8
Karimnagar,Veenavanka,16-09-2019,0.7,25.1,32.2,68.9,95.3,0,8.6
Karimnagar,Veenavanka,17-09-2019,0.3,25.2,32.4,72,95.5,0,10.6
Karimnagar,Huzurabad,11-09-2019,0,25.5,31.9,57.9,100,0,16.3
Karimnagar,Huzurabad,12-09-2019,0,25.1,32.5,53.9,98.7,0,15.1
Karimnagar,Huzurabad,13-09-2019,0.7,24.2,27.9,74.6,99.9,0,14.7
Karimnagar,Huzurabad,14-09-2019,0,24.9,31.7,61.8,92.2,0,12.6
Karimnagar,Huzurabad,15-09-2019,0,24.8,32.5,55.9,96.9,0,12.1
Karimnagar,Huzurabad,16-09-2019,0,26.3,31.3,54.1,99.9,0,14.6
Karimnagar,Huzurabad,17-09-2019,0,26.2,31.5,59.9,99.8,0,12.6
Karimnagar,Jammikunta,11-09-2019,0.3,25.26666667,33.93333333,62.76666667,92.36666667,0.2,7.1
Karimnagar,Jammikunta,12-09-2019,0.5,24.5,32.53333333,64.93333333,96.6,0.4,8.4
Karimnagar,Jammikunta,13-09-2019,1.5,24.33333333,29.03333333,76.6,96.76666667,0,6.5
Karimnagar,Jammikunta,14-09-2019,0,24.43333333,32.73333333,65.66666667,95,0,5.9
Karimnagar,Jammikunta,15-09-2019,0.6,24.4,34.03333333,61.03333333,94.6,0,5.7
Karimnagar,Jammikunta,16-09-2019,0.6,25,33.06666667,65.23333333,96.46666667,0,6.1
Karimnagar,Jammikunta,17-09-2019,0.1,25.4,32,70.1,97.23333333,0,3.6
Karimnagar,Ellandakunta,11-09-2019,0,25.9,34.8,70,97.6,0,14.7
Karimnagar,Ellandakunta,12-09-2019,0,24.5,34.8,66.8,99.2,0,14.5
Karimnagar,Ellandakunta,13-09-2019,1.3,24.6,30.1,80.2,99.8,0,10.8
Karimnagar,Ellandakunta,14-09-2019,2,24.7,34.7,71.1,98.3,0,14.1
Karimnagar,Ellandakunta,15-09-2019,1.3,24.5,35.6,64.3,98.5,0,13.1
Karimnagar,Ellandakunta,16-09-2019,0,27.5,32.6,73.9,97.6,0,10.3
Karimnagar,Ellandakunta,17-09-2019,0,25.5,34.7,74.5,99.3,0,7.8
Khammam,Singareni,11-09-2019,0,26,32.8,61,78.5,0,6.6
Khammam,Singareni,12-09-2019,0,25.6,31.7,62.9,78.5,0,8.8
Khammam,Singareni,13-09-2019,12,23.8,29.3,64.4,84.3,0,0.3
Khammam,Singareni,14-09-2019,0.8,24.4,31.2,56.7,78.2,0,0.5
Khammam,Singareni,15-09-2019,12,23.9,34,56.8,82.9,0,6.2
Khammam,Singareni,16-09-2019,1.9,24.3,34,55.1,77.6,0,0.1
Khammam,Singareni,17-09-2019,0,25.1,33,60.9,85.3,0,0.3
Khammam,Kamepalle,11-09-2019,0.5,25.9,33.3,63.6,90.8,0,6.6
Khammam,Kamepalle,12-09-2019,0,25.8,31,67.8,90,0,8.8
Khammam,Kamepalle,13-09-2019,20.3,24,31,70.1,92.5,0,0.3
Khammam,Kamepalle,14-09-2019,4.2,24.4,31,71.6,92.4,0,0.5
Khammam,Kamepalle,15-09-2019,0.8,23.7,34.2,64.8,92.1,0,6.2
Khammam,Kamepalle,16-09-2019,5,24.3,35.6,59.5,92.1,0,0.1
Khammam,Kamepalle,17-09-2019,0.3,25.1,35,65.8,92.9,0,0.3
Khammam,Raghunadhapalem,11-09-2019,0,26.2,32.43333333,80.73333333,97.76666667,0,14.4
Khammam,Raghunadhapalem,12-09-2019,0,25.93333333,30.93333333,81.3,97.9,0,10.2
Khammam,Raghunadhapalem,13-09-2019,8.4,23.96666667,29.93333333,86.86666667,98.86666667,0,11.8
Khammam,Raghunadhapalem,14-09-2019,3.8,24.3,30.96666667,87.66666667,99.16666667,0,10.2
Khammam,Raghunadhapalem,15-09-2019,1.8,24,33.93333333,74.73333333,98.93333333,0,15
Khammam,Raghunadhapalem,16-09-2019,52.2,24.13333333,33.3,82.53333333,99.43333333,0,8.4
Khammam,Raghunadhapalem,17-09-2019,12.7,24.73333333,32.76666667,89.1,99.63333333,0,9.2
Khammam,Khammam_Rural,11-09-2019,0,27.4,34.9,70.9,99.9,0,1.6
Khammam,Khammam_Rural,12-09-2019,0,27.5,32.8,67,93.4,0,1.2
Khammam,Khammam_Rural,13-09-2019,5.9,24.9,33,70.6,99.9,0,1.2
Khammam,Khammam_Rural,14-09-2019,0,24.7,33.3,70.9,99.9,0,0.6
Khammam,Khammam_Rural,15-09-2019,3.9,24.9,35.7,65.5,99.9,0,1.2
Khammam,Khammam_Rural,16-09-2019,44.6,24.9,35.9,63.6,99.9,0,1.4
Khammam,Khammam_Rural,17-09-2019,6.2,24.9,36,82.3,99.9,0,1.2
Khammam,Thirumalayapalem,11-09-2019,0,26.36666667,32.6,75.1,92.76666667,0,8.7
