,District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
48864,Khammam,Bonakal,22-12-2019,0,20.1,31.4,44.6,98.5,0,3.2
48865,Khammam,Madhira,22-12-2019,0,19.26666667,31.83333333,46.86666667,100,0,3.3
48866,Khammam,Yerrupalem,22-12-2019,0,19.4,32.8,63.1,100,0,3
48887,Adilabad,Bheempoor,23-12-2019,0,17.9,30.4,44.9,93.6,0,2
48888,Adilabad,Jainad,23-12-2019,0,18.3,29.65,49.8,93.85,0,9.6
48889,Adilabad,Bela,23-12-2019,0,19,29.65,52.6,91.8,0,1.2
48890,Adilabad,Gadiguda,23-12-2019,0,19.2,30.1,49.7,99.9,0,0.8
48891,Adilabad,Narnoor,23-12-2019,0,16.7,28,52.8,96.9,0,2.4
48892,Adilabad,Inderavelly,23-12-2019,0,19.6,30.4,49.4,90.6,0,12.4
48893,Adilabad,Gudihathnur,23-12-2019,0,16.6,29,48.9,88.3,0,7.9
48894,Adilabad,Adilabad Rural,23-12-2019,0,21.8,32.6,46.8,95.5,0,7.3
48895,Adilabad,Adilabad Urban,23-12-2019,0,18.35,29.9,48.05,93.45,0,6.5
48896,Adilabad,Mavala,23-12-2019,0,18.3,30.1,46.5,93.6,0,8.1
48897,Adilabad,Tamsi,23-12-2019,0,17.4,28.9,44.2,92.5,0,6.7
48898,Adilabad,Talamadugu,23-12-2019,0,18,30,45.9,94.85,0,12.6
48899,Adilabad,Bazarhathnoor,23-12-2019,0,15.6,28.3,46.3,96.4,0,1.6
48900,Adilabad,Boath,23-12-2019,0,16.2,28.35,45.45,88.8,0,1.6
48901,Adilabad,Neradigonda,23-12-2019,0,17.9,29.5,45.9,99.9,0,12.1
48902,Adilabad,Ichoda,23-12-2019,0,18.1,27.4,46.2,92.1,0,3.2
48903,Adilabad,Sirikonda,23-12-2019,0,16.7,28.7,46.6,95.3,0,3.2
48904,Adilabad,Utnur,23-12-2019,0,15.1,27.7,51,98.5,0,2.3
48957,Nizamabad,Navipet,23-12-2019,0,16.3,30.1,51.1,100,0,4.2
48958,Nizamabad,Nandipet,23-12-2019,0,18.1,28.7,62.7,98.95,0,10.3
48959,Nizamabad,Armur,23-12-2019,0,17.08,28.16,52.64,96.36,0,14.9
48960,Nizamabad,Balkonda,23-12-2019,0,17.1,27.8,53.6,83.2,0,5.4
48961,Nizamabad,Mupkal,23-12-2019,0,17.1,29.3,46.9,80,0,0.5
48962,Nizamabad,Mendora,23-12-2019,0,17.6,28.4,49.1,93.5,0,2.5
48963,Nizamabad,Yergatla,23-12-2019,0,17,28.9,42.9,100,0,5.1
48964,Nizamabad,Kammarpalle,23-12-2019,0,17.15,28.85,48,88.75,0,2.8
48965,Nizamabad,Mortad,23-12-2019,0,16.7,31.1,44,100,0,5.1
48966,Nizamabad,Vailpur,23-12-2019,0,17.2,28.5,49.8,92.6,0,1.2
48967,Nizamabad,Jakranpalle,23-12-2019,0,16.7,28,53.3,97,0,4.7
48968,Nizamabad,Makloor,23-12-2019,0,17.2,30.8,51.65,93.7,0,7.7
48969,Nizamabad,Nizamabad_North,23-12-2019,0,17.7,29.1,47,92,0,0.1
48970,Nizamabad,Yeda_Palle,23-12-2019,0,17.1,29.7,43.3,96.55,0,7.9
48971,Nizamabad,Ranjal,23-12-2019,0,16.9,30,48.5,90.7,0,9.8
48972,Nizamabad,Bodhan,23-12-2019,0,16.375,29.375,46.875,93.15,0,7.1
48973,Nizamabad,Kotgiri,23-12-2019,0,15.8,28.2,46.5,89.6,0,0.1
48974,Nizamabad,Rudrur,23-12-2019,0,16.8,29.2,44.5,94.2,0,9
48975,Nizamabad,Varni,23-12-2019,0,18,29.3,51,84.4,0,2.4
48976,Nizamabad,Nizamabad_Rural,23-12-2019,0,17.2,31.2,48.9,95,0,0.2
48977,Nizamabad,Nizamabad_South,23-12-2019,0,17.6,30.5,47.6,91.3,0,5.2
48978,Nizamabad,Mugpal,23-12-2019,0,16.1,27.5,47.5,88.4,0,7.6
48979,Nizamabad,Dichpalle,23-12-2019,0,16.5,28.25,46.2,90.1,0,12
48980,Nizamabad,Indalwai,23-12-2019,0,15.8,28.1,53.5,100,0,7
48981,Nizamabad,Dharpalle,23-12-2019,0,16.4,30.1,50.1,94.9,0,5.3
48982,Nizamabad,Bheemgal,23-12-2019,0,17.4,28.3,49.9,95.7,0,1.2
48983,Nizamabad,Sirkonda,23-12-2019,0,15.5,29.33333333,52.13333333,98.06666667,0,12
48984,Nizamabad,Mosra,23-12-2019,0,18.9,27.3,60.1,79.7,0.5,0.7
48985,Nizamabad,Chandur,23-12-2019,0,16.2,28.6,48.1,93,0,3.1
49068,Warangal Rural,Parkal,23-12-2019,0,17.9,29.8,48.4,99,0,5
49069,Warangal Rural,Shayampet,23-12-2019,0,17.9,32.7,54.4,95.5,0,10.8
49070,Warangal Rural,Damera,23-12-2019,0,16.6,31.25,44.25,99.85,0,5.7
49071,Warangal Rural,Geesugonda,23-12-2019,0,18.7,31.05,43.1,91.15,0,11.2
49072,Warangal Rural,Atmakur,23-12-2019,0,19,32.1,55.5,96.9,0,22.9
49073,Warangal Rural,Duggondi,23-12-2019,0,19.3,33.3,48.2,99.9,0,6.6
49074,Warangal Rural,Nallabelly,23-12-2019,0,18.6,33.3,47.15,99.9,0,5.1
49075,Warangal Rural,Narsampet,23-12-2019,0,19.1,30.1,48,99.9,0,12.7
49076,Warangal Rural,Khanapur,23-12-2019,0,16.3,29.4,49.2,92.8,0,1.8
49077,Warangal Rural,Chennaraopeta,23-12-2019,0,15.9,28.9,48.4,99.4,0,2.7
49078,Warangal Rural,Sangem,23-12-2019,0,16.75,29.75,47.5,99.95,0,11.8
49079,Warangal Rural,Wardhannapet,23-12-2019,0,15.9,31.1,41.8,100,0,1.4
49080,Warangal Rural,Raiparthy,23-12-2019,0,16.9,32.6,46.6,97.8,0,0.7
49081,Warangal Rural,Parvathagiri,23-12-2019,0,16.2,29.4,48,95.6,0,16.4
49082,Warangal Rural,Nekkonda,23-12-2019,0,16.05,30.55,45.5,92.6,0,7.8
49083,Warangal Rural,Nadikuda,23-12-2019,0,17.6,29.8,49.4,96,0,1.2
49084,Warangal Urban,Bheemadevarapalle,23-12-2019,0,17.1,30.4,41.9,98.6,0,10.1
49085,Warangal Urban,Velair,23-12-2019,0,15,30.2,41.3,100,0,6.7
49086,Warangal Urban,Elkathurthi,23-12-2019,0,15.3,28.6,43.4,98.2,0,10.8
49087,Warangal Urban,Kamalapur,23-12-2019,0,17.4,32.25,42.65,99.1,0,12.6
49088,Warangal Urban,Hasanparthy,23-12-2019,0,16.55,30.3,50.95,96.6,0,8.4
49089,Warangal Urban,Dharmasagar,23-12-2019,0,18.25,29.75,48.05,96.55,0,7.7
49090,Warangal Urban,Khazipet,23-12-2019,0,18.6,31.1,48.5,97.7,0,5.1
49091,Warangal Urban,Hanamkonda,23-12-2019,0,21.5,30.8,46.6,99.9,0,5.5
49092,Warangal Urban,Warangal,23-12-2019,0,21.5,30.85,50.65,100,0,7.9
49093,Warangal Urban,Khilla_Warangal,23-12-2019,0,20,29.5,43.3,100,0,8
49094,Warangal Urban,Inole,23-12-2019,0,15.75,29.05,45.6,94.6,0,11.2
49095,Karimnagar,Gangadhara,23-12-2019,0,16.6,29.1,53.8,100,0,9
49096,Karimnagar,Ramadugu,23-12-2019,0,15.9,28.9,39.7,100,0,5
49097,Karimnagar,Choppadandi,23-12-2019,0,17.35,29.75,51.7,97.8,0,3.1
49098,Karimnagar,Karimnagar_Rural,23-12-2019,0,16.65,29.55,50.75,99.45,0,5.7
49099,Karimnagar,Kothapalle,23-12-2019,0,17,29.1,49.8,96.5,0,7.3
49100,Karimnagar,Gannervaram,23-12-2019,0,16.2,29.4,45.1,95.8,0,10.7
49101,Karimnagar,Karimnagar,23-12-2019,0,18.1,31.2,45.5,97.8,0,4.2
49102,Karimnagar,Manakondur,23-12-2019,0,17.15,29.275,48.075,97.6,0,13.6
49103,Karimnagar,Thimmapur,23-12-2019,0,16.2,30.3,46.95,99.95,0,11.4
49104,Karimnagar,Chigurumamidi,23-12-2019,0,16.75,30.55,40.25,100,0,6.5
49105,Karimnagar,V_Saidapur,23-12-2019,0,17.5,29.5,37.9,100,0,13.3
49106,Karimnagar,Shankarapatnam,23-12-2019,0,17.5,31,48.7,100,0,11.3
49107,Karimnagar,Veenavanka,23-12-2019,0,17.2,29.7,47,94.1,0,8.9
49108,Karimnagar,Huzurabad,23-12-2019,0,18.7,28.9,41.9,99.2,0,9.3
49109,Karimnagar,Jammikunta,23-12-2019,0,17.46666667,32.73333333,43.4,96.03333333,0,9.8
49110,Karimnagar,Ellandakunta,23-12-2019,0,17.6,33.1,38.6,97.9,0,12.6
49435,Khammam,Singareni,23-12-2019,0,17.3,33,43.9,95.3,0,6.4
49436,Khammam,Kamepalle,23-12-2019,0,17.3,33.1,43.8,91.7,0,7.8
49437,Khammam,Raghunadhapalem,23-12-2019,0,17.66666667,30.5,44.7,97.46666667,0,1.2
49438,Khammam,Khammam_Rural,23-12-2019,0,20.9,33.1,47,97.9,0,0.8
49439,Khammam,Thirumalayapalem,23-12-2019,0,17,30.33333333,45.36666667,98.6,0,12
49440,Khammam,Kusumanchi,23-12-2019,0,17.5,32.4,50.6,97.7,0,10.1
49441,Khammam,Nelakondapalle,23-12-2019,0,18.8,32.7,39.2,100,0,0.3
49442,Khammam,Mudigonda,23-12-2019,0,19.3,31.16666667,42.63333333,97.96666667,0,7.8
49443,Khammam,Chinthakani,23-12-2019,0,18.4,31.15,41.95,99.75,0,14.9
49444,Khammam,Khammam_Urban,23-12-2019,0,20.16666667,32.56666667,50.36666667,97.93333333,0,0.8
49445,Khammam,Konijerla,23-12-2019,0,18,30.96666667,43.73333333,94.96666667,0,9.4
49446,Khammam,Enkuru,23-12-2019,0,19.3,33.75,47.5,92.75,0,8.3
49447,Khammam,Kalluru,23-12-2019,0,20.6,32.3,43.5,100,0,1.9
49448,Khammam,Penuballi,23-12-2019,0,20.5,31.35,44.55,100,0,15.3
49449,Khammam,Sathupalle,23-12-2019,0,17.53333333,31.5,44.86666667,99,0,6.3
49450,Khammam,Vemsoor,23-12-2019,0,18.3,31.4,40.9,91.2,0,6.7
49451,Khammam,Thallada,23-12-2019,0,19.6,31.6,43.35,94.25,0,10.5
49452,Khammam,Wyra,23-12-2019,0,19.75,32.8,45.9,93.45,0,9
49453,Khammam,Bonakal,23-12-2019,0,18.2,30.6,41.1,97.1,0,11.1
49454,Khammam,Madhira,23-12-2019,0,18.06666667,31.26666667,44.96666667,99.96666667,0,6.2
49455,Khammam,Yerrupalem,23-12-2019,0,19.2,33.3,53.6,98.6,0,2.3
49476,Adilabad,Bheempoor,24-12-2019,0,14.9,28.7,55.9,96.6,0,1.3
49477,Adilabad,Jainad,24-12-2019,0,15.3,28.4,57.95,98.95,0,4.9
49478,Adilabad,Bela,24-12-2019,0,15.9,28.25,59.2,95.45,0.1,0.8
49479,Adilabad,Gadiguda,24-12-2019,0,16,28,62.7,99.9,0.1,0.7
49480,Adilabad,Narnoor,24-12-2019,0,16.3,26.6,60.9,97.1,0,2.2
49481,Adilabad,Inderavelly,24-12-2019,0,16.2,27.6,61.7,97.5,0,10.1
49482,Adilabad,Gudihathnur,24-12-2019,0,15.7,26.5,58.9,94.2,0,5.6
49483,Adilabad,Adilabad Rural,24-12-2019,0,18.4,30.7,54.6,98,0,5.6
49484,Adilabad,Adilabad Urban,24-12-2019,0,15.3,28.9,50.25,92.2,0,4.1
49485,Adilabad,Mavala,24-12-2019,0,15.4,30.7,46.3,99.9,0,5.9
49486,Adilabad,Tamsi,24-12-2019,0,14.4,28.3,49.8,96.5,0,2.8
49487,Adilabad,Talamadugu,24-12-2019,0,15.2,29.2,50.4,96.4,0,9
49488,Adilabad,Bazarhathnoor,24-12-2019,0,13.4,27,54.8,100,4.1,8.9
49489,Adilabad,Boath,24-12-2019,0,14.35,26.35,56.05,89.6,8.1,16.4
49490,Adilabad,Neradigonda,24-12-2019,0,17.7,28.4,55,99.9,0,7.8
49491,Adilabad,Ichoda,24-12-2019,0,16.9,25.4,59,100,0,2.1
49492,Adilabad,Sirikonda,24-12-2019,0,15.5,27.2,58.3,97.5,0,2.1
49493,Adilabad,Utnur,24-12-2019,0,14.4,26.3,61.9,99.3,0,1.7
49546,Nizamabad,Navipet,24-12-2019,0,16.2,29.5,46.6,100,0,7.4
49547,Nizamabad,Nandipet,24-12-2019,0,17.45,28.7,66.5,99.5,0,10.5
49548,Nizamabad,Armur,24-12-2019,0,16.92,28.04,50.36,96.8,0,8.5
49549,Nizamabad,Balkonda,24-12-2019,0,17.4,27.5,57.4,82.5,0,4.5
49550,Nizamabad,Mupkal,24-12-2019,0,17.2,28.9,50.5,82.6,0,0.6
49551,Nizamabad,Mendora,24-12-2019,0,17.6,28.2,52.2,94.5,0,3.7
49552,Nizamabad,Yergatla,24-12-2019,0,17.2,28.8,44,100,0,9.9
49553,Nizamabad,Kammarpalle,24-12-2019,0,17.45,28.75,48.1,87.85,0,3.4
49554,Nizamabad,Mortad,24-12-2019,0,16.7,29,48,100,0,0.1
49555,Nizamabad,Vailpur,24-12-2019,0,17.2,28.3,51.9,92.3,0,1
49556,Nizamabad,Jakranpalle,24-12-2019,0,16.7,28.3,52.4,95.9,0,4.8
49557,Nizamabad,Makloor,24-12-2019,0,16.75,30.85,43.95,94.35,0,10.6
49558,Nizamabad,Nizamabad_North,24-12-2019,0,17.1,29.4,39,93,0,0.1
49559,Nizamabad,Yeda_Palle,24-12-2019,0,16.95,29.85,40.3,96.8,0,7.6
49560,Nizamabad,Ranjal,24-12-2019,0,16.6,30.2,45,91.4,0,8.4
49561,Nizamabad,Bodhan,24-12-2019,0,16.325,30.525,42.05,91.6,0,9.5
49562,Nizamabad,Kotgiri,24-12-2019,0,16.3,29.2,39,89.2,0,1.6
49563,Nizamabad,Rudrur,24-12-2019,0,18.4,30.2,36.3,75.1,0,8
49564,Nizamabad,Varni,24-12-2019,0,19.2,30.1,44.3,87.2,0.1,3.2
49565,Nizamabad,Nizamabad_Rural,24-12-2019,0,16.5,30.9,49,95,0,0.2
49566,Nizamabad,Nizamabad_South,24-12-2019,0,17.6,32.3,40.9,97.8,0,5.8
49567,Nizamabad,Mugpal,24-12-2019,0,16.3,29.6,35.8,88.9,0,6.7
49568,Nizamabad,Dichpalle,24-12-2019,0,16.3,28.3,45.25,91.85,0,11.2
49569,Nizamabad,Indalwai,24-12-2019,0,15.7,27.9,49.8,100,0,12.3
49570,Nizamabad,Dharpalle,24-12-2019,0,16.1,29.2,46.5,95.6,0,5.1
49571,Nizamabad,Bheemgal,24-12-2019,0,17.3,29.1,47.1,94.3,0,1.8
49572,Nizamabad,Sirkonda,24-12-2019,0,16.46666667,27.7,55.13333333,98.06666667,0,10.4
49573,Nizamabad,Mosra,24-12-2019,0,19.3,27.5,44.1,88.9,0.2,2
49574,Nizamabad,Chandur,24-12-2019,0,16.5,29.7,42.4,98.3,0,7
49657,Warangal Rural,Parkal,24-12-2019,0,18.7,28.9,50.8,97.8,0,4.5
49658,Warangal Rural,Shayampet,24-12-2019,0,18,30.1,57.3,95.5,0,7.2
49659,Warangal Rural,Damera,24-12-2019,0,17.9,28.5,51.8,99.65,0,4.7
49660,Warangal Rural,Geesugonda,24-12-2019,0,19.9,29.45,55.55,87.5,0,7
49661,Warangal Rural,Atmakur,24-12-2019,0,18,30.1,53.8,97,0,12.7
49662,Warangal Rural,Duggondi,24-12-2019,0,19.3,30.1,58.7,99.9,0,5.9
49663,Warangal Rural,Nallabelly,24-12-2019,0,19.3,30.1,55,99.9,0,6.4
49664,Warangal Rural,Narsampet,24-12-2019,0,17.6,30.1,58,99.9,0,8.4
49665,Warangal Rural,Khanapur,24-12-2019,0,16.2,28.2,57.6,95.7,0,0.8
49666,Warangal Rural,Chennaraopeta,24-12-2019,0,15.7,27.8,58.7,99,0,2.8
49667,Warangal Rural,Sangem,24-12-2019,0,18.6,28.7,56.3,99.95,0,9.6
49668,Warangal Rural,Wardhannapet,24-12-2019,0,17.1,28.9,57.1,100,0,1.4
49669,Warangal Rural,Raiparthy,24-12-2019,0,18.8,32.2,55.1,96.7,0,0.4
49670,Warangal Rural,Parvathagiri,24-12-2019,0,17.7,27.9,57.6,95.15,0,15.4
49671,Warangal Rural,Nekkonda,24-12-2019,0,17.35,29.2,50.85,92.55,0,8.5
49672,Warangal Rural,Nadikuda,24-12-2019,0,17.3,27.8,64.7,96.9,0,0.5
49673,Warangal Urban,Bheemadevarapalle,24-12-2019,0,17.5,27.5,48.3,99,0,12.8
49674,Warangal Urban,Velair,24-12-2019,0,15.9,27,64.7,100,0,6.8
49675,Warangal Urban,Elkathurthi,24-12-2019,0,16,27.4,57.5,97.9,0,14.6
49676,Warangal Urban,Kamalapur,24-12-2019,0,18.55,29.6,51.85,100,0,15.4
49677,Warangal Urban,Hasanparthy,24-12-2019,0,17.45,27.8,57.25,96.7,0,10.8
49678,Warangal Urban,Dharmasagar,24-12-2019,0,18.6,28.1,61.55,93.3,0,13.6
49679,Warangal Urban,Khazipet,24-12-2019,0,20,29.7,58.5,97.7,0,2.4
49680,Warangal Urban,Hanamkonda,24-12-2019,0,21.8,27.8,58.7,99.9,0,5
49681,Warangal Urban,Warangal,24-12-2019,0,21.8,27.8,54.15,93.2,0,5.9
49682,Warangal Urban,Khilla_Warangal,24-12-2019,0,20.3,28.1,60,95.5,0,1.9
49683,Warangal Urban,Inole,24-12-2019,0,17.25,27.15,57.35,94.6,0,8.6
49684,Karimnagar,Gangadhara,24-12-2019,0,17.05,27.95,59.7,93.7,0.4,9.8
49685,Karimnagar,Ramadugu,24-12-2019,0,16.9,28.3,56.1,100,0,6.6
49686,Karimnagar,Choppadandi,24-12-2019,0,17.7,28.4,60.75,97.85,0,4.9
49687,Karimnagar,Karimnagar_Rural,24-12-2019,0,17.85,28.6,60.05,98.95,0,6
49688,Karimnagar,Kothapalle,24-12-2019,0,16.5,28.8,58.2,80.2,0,2.5
49689,Karimnagar,Gannervaram,24-12-2019,0,15.9,28.4,52.7,96.9,0,7.9
49690,Karimnagar,Karimnagar,24-12-2019,0,18.8,29.1,51.9,95,0,5.1
49691,Karimnagar,Manakondur,24-12-2019,0,17.95,27.725,61.725,96.775,0,14.8
49692,Karimnagar,Thimmapur,24-12-2019,0,17.05,28.4,60,99.95,0,9.5
49693,Karimnagar,Chigurumamidi,24-12-2019,0,16.55,29.75,47.95,100,0,6.5
49694,Karimnagar,V_Saidapur,24-12-2019,0,18.7,28.5,40.2,91.1,0,13.4
49695,Karimnagar,Shankarapatnam,24-12-2019,0,18.35,29.45,47.3,100,0,7.8
49696,Karimnagar,Veenavanka,24-12-2019,0,17.8,27.1,59.8,93.8,0,14.7
49697,Karimnagar,Huzurabad,24-12-2019,0,19.3,27.3,45.3,88.4,0,11
49698,Karimnagar,Jammikunta,24-12-2019,0,18.06666667,29.66666667,54.36666667,94.86666667,0,9.2
49699,Karimnagar,Ellandakunta,24-12-2019,0,18.7,30.3,53.2,97.4,0,15.4
50024,Khammam,Singareni,24-12-2019,0,17.6,32.3,53.6,95.3,0,3.1
50025,Khammam,Kamepalle,24-12-2019,0,17.8,31.8,47.3,91.9,0,0.3
50026,Khammam,Raghunadhapalem,24-12-2019,0,17.96666667,30.3,50.43333333,97.76666667,0,1
50027,Khammam,Khammam_Rural,24-12-2019,0,20.9,30.9,57.6,96.7,0,0.6
50028,Khammam,Thirumalayapalem,24-12-2019,0,17.9,29.3,50.86666667,98.66666667,0,10.1
50029,Khammam,Kusumanchi,24-12-2019,0,18.3,30.7,50.7,98.1,0,6.7
50030,Khammam,Nelakondapalle,24-12-2019,0,20,32.8,39.2,100,0,2.4
50031,Khammam,Mudigonda,24-12-2019,0,19.26666667,31,49.33333333,98.03333333,0,5.6
50032,Khammam,Chinthakani,24-12-2019,0,19.2,30.05,49.25,93.2,0,12.2
50033,Khammam,Khammam_Urban,24-12-2019,0,20.16666667,30.86666667,54.3,97.76666667,0,0.6
50034,Khammam,Konijerla,24-12-2019,0,18.43333333,30.16666667,51.2,95.33333333,0,8.8
50035,Khammam,Enkuru,24-12-2019,0,19.35,32.6,53.9,95.8,0,12.1
50036,Khammam,Kalluru,24-12-2019,0,19.8,30.3,77.8,83.1,0,12.8
50037,Khammam,Penuballi,24-12-2019,0,17.9,31.45,51.9,97.15,0,14.8
50038,Khammam,Sathupalle,24-12-2019,0,18.23333333,30.53333333,56.26666667,99.06666667,0,6.5
50039,Khammam,Vemsoor,24-12-2019,0,18.2,30.6,46.2,91.7,0,5.3
50040,Khammam,Thallada,24-12-2019,0,19.85,31.2,51.9,94.85,0,11.4
50041,Khammam,Wyra,24-12-2019,0,19.6,31.95,48.85,94.9,0,8.4
50042,Khammam,Bonakal,24-12-2019,0,19,29.7,48.2,97.7,0,3.9
50043,Khammam,Madhira,24-12-2019,0,18.26666667,31.36666667,48.33333333,100,0,7
50044,Khammam,Yerrupalem,24-12-2019,0,18.5,32.5,52,100,0,3.4
50065,Adilabad,Bheempoor,25-12-2019,0,15.9,29.7,52.1,95.1,0,3
50066,Adilabad,Jainad,25-12-2019,0,16.5,29.5,49.15,96.45,0,13.1
50067,Adilabad,Bela,25-12-2019,0,17.7,30,47.2,93.75,0,2
50068,Adilabad,Gadiguda,25-12-2019,0,17.7,30.3,46.8,99.9,0,2
50069,Adilabad,Narnoor,25-12-2019,0,18.1,27.5,57.8,93.3,0.1,2.9
50070,Adilabad,Inderavelly,25-12-2019,0,19.5,27.6,57.6,88.8,0,9.5
50071,Adilabad,Gudihathnur,25-12-2019,0,17.8,27.9,56.8,85.6,0,7.4
50072,Adilabad,Adilabad Rural,25-12-2019,0,20.2,30.1,54.6,89.7,0,8.4
50073,Adilabad,Adilabad Urban,25-12-2019,0,17.2,29.45,49.6,89.35,0,9.7
50074,Adilabad,Mavala,25-12-2019,0,17.4,30.3,47.8,88.8,0,13.8
50075,Adilabad,Tamsi,25-12-2019,0,16,28.9,52.5,94,0,4.4
50076,Adilabad,Talamadugu,25-12-2019,0,18.9,29.35,49.05,95.25,0,12.3
50077,Adilabad,Bazarhathnoor,25-12-2019,0,15.7,28.1,51.8,97.4,0,2.7
50078,Adilabad,Boath,25-12-2019,0,16.75,27.8,51.9,92.65,0,2.7
50079,Adilabad,Neradigonda,25-12-2019,0,18.4,30.3,49.1,99.9,0,8
50080,Adilabad,Ichoda,25-12-2019,0,17.8,26.2,57.5,92.6,0,2.5
50081,Adilabad,Sirikonda,25-12-2019,0,16.8,27.7,56.3,95.4,0,2.5
50082,Adilabad,Utnur,25-12-2019,0,15.5,26.5,61.8,98.3,0,3.1
50135,Nizamabad,Navipet,25-12-2019,0,19.2,31.8,43,100,0,0.5
50136,Nizamabad,Nandipet,25-12-2019,0,20.2,29.5,44.5,93.8,0,11.2
50137,Nizamabad,Armur,25-12-2019,0,19.46,28.72,49.7,92.92,0,17
50138,Nizamabad,Balkonda,25-12-2019,0,18.3,28.2,52.4,82.3,0,6
50139,Nizamabad,Mupkal,25-12-2019,0,19,29.4,48.5,84.3,0,0.5
50140,Nizamabad,Mendora,25-12-2019,0,20,28.1,52.6,89.7,0,3.4
50141,Nizamabad,Yergatla,25-12-2019,0,18.6,28.3,44,99.8,0,8.1
50142,Nizamabad,Kammarpalle,25-12-2019,0,19.25,28.9,47.25,84.75,0,8.1
50143,Nizamabad,Mortad,25-12-2019,0,18.7,30.5,45.6,100,0,8.1
50144,Nizamabad,Vailpur,25-12-2019,0,19.2,29,47.8,89.8,0,1.2
50145,Nizamabad,Jakranpalle,25-12-2019,0,20.5,28.8,46.5,89.6,0,6
50146,Nizamabad,Makloor,25-12-2019,0,19.15,30.6,43.35,88.75,0,14.9
50147,Nizamabad,Nizamabad_North,25-12-2019,0,20.3,29.7,44,86,0,0.1
50148,Nizamabad,Yeda_Palle,25-12-2019,0,19.4,30.15,40.45,91.15,0,8.8
50149,Nizamabad,Ranjal,25-12-2019,0,19.3,30.9,43.2,93.6,0,5.7
50150,Nizamabad,Bodhan,25-12-2019,0,19.275,30.95,42.1,90.175,0,13.8
50151,Nizamabad,Kotgiri,25-12-2019,0,19.4,29.2,41,85.5,0,0.5
50152,Nizamabad,Rudrur,25-12-2019,0,20.7,29.7,40.7,75,0,8.9
50153,Nizamabad,Varni,25-12-2019,0,20.5,29.6,47.4,85.2,0.1,3.4
50154,Nizamabad,Nizamabad_Rural,25-12-2019,0,20.5,31.4,49,86.5,0,0.2
50155,Nizamabad,Nizamabad_South,25-12-2019,0,19.7,30.1,45.5,84.8,0,7.9
50156,Nizamabad,Mugpal,25-12-2019,0,18.6,29.2,45.1,83.9,0,7.3
50157,Nizamabad,Dichpalle,25-12-2019,0,19.2,29.3,42.45,87.85,0,11.3
50158,Nizamabad,Indalwai,25-12-2019,0,18.8,28.2,51.7,100,0,9.2
50159,Nizamabad,Dharpalle,25-12-2019,0,18.7,29.8,45.8,91.5,0,6.8
50160,Nizamabad,Bheemgal,25-12-2019,0,20.3,30.1,42.5,87.1,0,1.2
50161,Nizamabad,Sirkonda,25-12-2019,0,19.26666667,29.7,47.86666667,97.13333333,0,11.4
50162,Nizamabad,Mosra,25-12-2019,0,20,27.5,49,88.9,0.2,2.4
50163,Nizamabad,Chandur,25-12-2019,0,19.4,29.4,44.7,92.9,0,5.1
50246,Warangal Rural,Parkal,25-12-2019,0,19.4,30.4,39.4,82.5,0,5.1
50247,Warangal Rural,Shayampet,25-12-2019,0,18.3,32.6,48,89.6,0,9.9
50248,Warangal Rural,Damera,25-12-2019,0,18.2,30.2,45.45,94.9,0,4.9
50249,Warangal Rural,Geesugonda,25-12-2019,0,20.8,30.7,43.9,91.75,0,9.5
50250,Warangal Rural,Atmakur,25-12-2019,0,19.3,30.1,54.3,96.4,0,16.7
50251,Warangal Rural,Duggondi,25-12-2019,0,21.8,32.4,47,99.9,0,9.5
50252,Warangal Rural,Nallabelly,25-12-2019,0,20.9,32.5,42.55,99.9,0,8.6
50253,Warangal Rural,Narsampet,25-12-2019,0,20.2,30.1,46.5,99.9,0,8.9
50254,Warangal Rural,Khanapur,25-12-2019,0,16.9,29.3,52.9,85.3,0.5,1.5
50255,Warangal Rural,Chennaraopeta,25-12-2019,0,16.6,29,44.9,98.9,0,2.2
50256,Warangal Rural,Sangem,25-12-2019,0,18.1,29.9,44.8,99.95,0,17
50257,Warangal Rural,Wardhannapet,25-12-2019,0,18.3,30.9,43.6,100,0,1.7
50258,Warangal Rural,Raiparthy,25-12-2019,0,19.2,30.1,54.6,97,0,0.4
50259,Warangal Rural,Parvathagiri,25-12-2019,0,18.2,28.95,48.35,94.7,0,16.7
50260,Warangal Rural,Nekkonda,25-12-2019,0,17.95,30.25,49.25,92.4,0,8.7
50261,Warangal Rural,Nadikuda,25-12-2019,0,18.7,29.6,52.2,93.9,0,0.8
50262,Warangal Urban,Bheemadevarapalle,25-12-2019,0,18.5,30.5,40.4,98.5,0,12.3
50263,Warangal Urban,Velair,25-12-2019,0,17.1,29.1,45.8,100,0,8
50264,Warangal Urban,Elkathurthi,25-12-2019,0,16.5,28.3,46.7,96.9,0,12.7
50265,Warangal Urban,Kamalapur,25-12-2019,0,19.4,31.3,42.05,99.95,0,13.8
50266,Warangal Urban,Hasanparthy,25-12-2019,0,18.05,29.95,52.25,94,0,11.8
50267,Warangal Urban,Dharmasagar,25-12-2019,0,19.1,29.85,50.8,93.2,0,13.3
50268,Warangal Urban,Khazipet,25-12-2019,0,21.1,30.8,47.6,96.9,0,8.4
50269,Warangal Urban,Hanamkonda,25-12-2019,0,22.2,29.7,46.9,99.9,0,6.1
