District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Warangal (U),Inole,18-04-2019,1.8,24.4,37.9,27.9,77,0,8.7
Warangal (U),Inole,19-04-2019,1.8,24.4,38.4,33.6,87.3,0,10.5
Warangal (U),Inole,20-04-2019,13.8,22.8,37.2,37,85.6,0,6.3
Warangal (U),Inole,21-04-2019,4.8,23.8,37,39.8,88.5,0,29.9
Warangal (U),Inole,22-04-2019,0.5,25.1,37.1,39.2,74.2,0,25.9
Warangal (U),Inole,23-04-2019,0.3,23.7,37.6,26.1,69.2,0,11.7
Warangal (U),Inole,24-04-2019,0,22.7,38.7,24.5,68.6,0,14.8
Warangal (U),Inole,25-04-2019,0,25.4,39.7,21.9,67.3,0,9.8
Warangal (U),Inole,26-04-2019,0,24.7,40.5,21.2,67.5,0,4
Warangal (U),Inole,27-04-2019,0,25.7,40.7,22.3,70.6,0,0.3
Warangal (U),Inole,28-04-2019,0,25.8,42.1,19,77.4,0,4.1
Warangal (U),Inole,29-04-2019,0,25.9,40.6,24.7,79.1,0,7.6
Warangal (U),Inole,30-04-2019,0,26.2,41.2,23.4,71.8,0,4.4
Warangal (U),Inole,01-05-2019,0,28,40.6,24.7,70.9,0,5
Warangal (U),Inole,02-05-2019,0,28.7,39.7,29.2,55.7,0,15.7
Warangal (U),Inole,03-05-2019,0,26.8,41.8,14.4,48.8,0,17.8
Warangal (U),Inole,04-05-2019,0,29.5,39.3,15.6,30.8,0,19.9
Warangal (U),Inole,05-05-2019,0,29.2,42,12.2,33.3,0,8.1
Warangal (U),Inole,06-05-2019,0,27.4,41.8,11.4,41.3,0,12
Warangal (U),Inole,07-05-2019,0,28.3,41.2,12.5,63.4,0,13.8
Warangal (U),Inole,08-05-2019,0,27.3,41.8,14.4,65.2,0,4.7
Warangal (U),Inole,09-05-2019,0,25.8,40.8,18,53.2,0,11.2
Warangal (U),Inole,10-05-2019,0,24.6,42.1,12.3,52.6,0,10.9
Warangal (U),Inole,11-05-2019,0,27.3,41.9,15,61.7,0,15.2
Warangal (U),Inole,12-05-2019,0,26.6,39.9,27.7,61.5,0,9.7
Warangal (U),Inole,13-05-2019,0,28,37.8,25.6,78.8,0,5.8
Warangal (U),Inole,14-05-2019,11.5,25.5,41.1,23.4,83.6,0,14
Warangal (U),Inole,15-05-2019,0,27.2,40.1,26,82.3,0,12.7
Warangal (U),Inole,16-05-2019,0,27.6,39.7,33.6,77.2,0,14.7
Warangal (U),Inole,17-05-2019,0,27.4,41.4,23.3,76.6,0,10
Warangal (U),Inole,18-05-2019,0,28.2,41.1,24.1,73,0,17.2
Warangal (U),Inole,19-05-2019,0,28.2,42.1,17.1,71.5,0,13.3
Warangal (U),Inole,20-05-2019,0,27.8,43.5,20.5,70.5,0,13.6
Warangal (U),Inole,21-05-2019,0,27.1,42,20.5,72.4,0,10.9
Warangal (U),Inole,22-05-2019,0,28.1,41.6,24.2,68.8,0,5.1
Warangal (U),Inole,23-05-2019,0,28.5,41.8,24.3,68.6,0,6
Warangal (U),Inole,24-05-2019,0,28.5,41.3,28.3,68.9,0,13.5
Warangal (U),Inole,25-05-2019,0,28,42.5,22.8,68.8,0,10.4
Warangal (U),Inole,26-05-2019,0,29.6,42.6,24,70.5,0,6.4
Warangal (U),Inole,27-05-2019,0,30.1,43.9,18.1,70.8,0,6.6
Warangal (U),Inole,28-05-2019,0,29.3,44,15.3,71.4,0,12.4
Warangal (U),Inole,29-05-2019,0,30.1,43,22.1,70.2,0,11.1
Warangal (U),Inole,30-05-2019,0,27.3,43.3,24.6,60.9,0,21.1
Warangal (U),Inole,31-05-2019,0,27.8,38.7,34,77.3,0,16.3
Warangal (U),Kamalapur,01-04-2019,0,24.9,41.7,15.7,99.9,0,10.4
Warangal (U),Kamalapur,02-04-2019,0,24.1,40.3,27.5,99.9,0.7,13.8
Warangal (U),Kamalapur,03-04-2019,0,23.6,37.7,20.4,99.9,0,13.1
Warangal (U),Kamalapur,04-04-2019,0,23.8,37.6,31.8,99.9,4.1,12.3
Warangal (U),Kamalapur,05-04-2019,0,24.3,36.7,35.7,74.2,1.6,15.2
Warangal (U),Kamalapur,06-04-2019,0,23.7,37.6,25.1,99.9,0,8.7
Warangal (U),Kamalapur,07-04-2019,0,22.8,40.2,26.3,99.9,0,14.5
Warangal (U),Kamalapur,08-04-2019,0,24.5,40,30.9,99.9,3.6,16
Warangal (U),Kamalapur,09-04-2019,0,25.3,38.3,31.4,99.9,1.9,13.9
Warangal (U),Kamalapur,10-04-2019,0,26.2,37.9,40,99.9,2.9,14.5
Warangal (U),Kamalapur,11-04-2019,0,25.1,38.3,31,99.9,0,13.3
Warangal (U),Kamalapur,12-04-2019,0,25.7,42.2,14.3,74.3,0,11.2
Warangal (U),Kamalapur,13-04-2019,0,22.4,40.1,23.5,99.9,0,12.4
Warangal (U),Kamalapur,14-04-2019,0,24.8,40.6,18.4,76.1,0,11.6
Warangal (U),Kamalapur,15-04-2019,0,24.9,41,23.5,76.5,0,12.4
Warangal (U),Kamalapur,16-04-2019,0,22.7,40.2,17.3,56,0,10.5
Warangal (U),Kamalapur,17-04-2019,0,23.1,39.7,15.9,57.5,0,11.5
Warangal (U),Kamalapur,18-04-2019,0,23.1,38.6,26.4,99.9,0,11.4
Warangal (U),Kamalapur,19-04-2019,0.8,25.3,38.2,35.7,99.9,0,14.5
Warangal (U),Kamalapur,20-04-2019,0.3,23.3,38.5,31.4,83.4,0,22.6
Warangal (U),Kamalapur,21-04-2019,0,25.7,37.6,40,85.6,0,22.4
Warangal (U),Kamalapur,22-04-2019,1,26.5,38,34.2,73.1,0,13.9
Warangal (U),Kamalapur,23-04-2019,0,25,38.6,23.4,65.8,1,13.9
Warangal (U),Kamalapur,24-04-2019,0,23.7,39.6,19.2,69.4,0,12.8
Warangal (U),Kamalapur,25-04-2019,0,26.8,40.7,19.8,65.6,0.5,13.4
Warangal (U),Kamalapur,26-04-2019,0,25.1,42.1,17.7,64.3,0,11.5
Warangal (U),Kamalapur,27-04-2019,0,26.9,42,23.4,70.3,0,14.3
Warangal (U),Kamalapur,28-04-2019,0,26.7,42.2,17.8,76.4,0,14.6
Warangal (U),Kamalapur,29-04-2019,0,26.6,40.5,24.6,78.6,0.8,14.2
Warangal (U),Kamalapur,30-04-2019,0,26.9,42,21.2,76.4,0,14.9
Warangal (U),Kamalapur,01-05-2019,0,28.9,41.3,23.6,76.9,0,13.5
Warangal (U),Kamalapur,02-05-2019,0,27.6,41.5,27.7,62.6,0,13.4
Warangal (U),Kamalapur,03-05-2019,0,26.6,43.6,14.2,46.5,0,14
Warangal (U),Kamalapur,04-05-2019,0,28.7,40.6,13.1,28.9,0,20.1
Warangal (U),Kamalapur,05-05-2019,0,28.5,42.3,12.1,31.3,0,19.6
Warangal (U),Kamalapur,06-05-2019,0,26.9,43,9.4,36.7,0,24.4
Warangal (U),Kamalapur,07-05-2019,0,28.9,42.2,11.8,60.3,0,11.6
Warangal (U),Kamalapur,08-05-2019,0,27.7,43.8,11.3,65.3,0,16.8
Warangal (U),Kamalapur,09-05-2019,0,26.5,42.2,14.9,49.5,0,15.5
Warangal (U),Kamalapur,10-05-2019,0,26.4,42.7,8,46.6,0,14.2
Warangal (U),Kamalapur,11-05-2019,0,28.1,43.8,6.8,43.1,0.1,12.2
Warangal (U),Kamalapur,12-05-2019,0,26.8,40.4,24.6,58,2.4,17.6
Warangal (U),Kamalapur,13-05-2019,0,28.5,38.4,23.9,76,2.4,16.5
Warangal (U),Kamalapur,14-05-2019,0,28.2,42.2,23.6,71.3,0.3,1.1
Warangal (U),Kamalapur,15-05-2019,0,28.5,40.8,18.8,67.8,0,10.9
Warangal (U),Kamalapur,16-05-2019,0,28.9,40.5,20.8,67.3,1,13.6
Warangal (U),Kamalapur,17-05-2019,0,28.3,41.6,14.8,60,0,14.8
Warangal (U),Kamalapur,18-05-2019,0,28.4,41.4,11.4,63,0.2,10.1
Warangal (U),Kamalapur,19-05-2019,0,29.8,43.1,8.8,63.4,0,11.2
Warangal (U),Kamalapur,20-05-2019,0,29.3,43.5,14.8,54.1,0.6,12.2
Warangal (U),Kamalapur,21-05-2019,0,28.4,42.7,12.8,67.7,0,11.1
Warangal (U),Kamalapur,22-05-2019,0,28.5,41.7,18.1,59.5,0,14.1
Warangal (U),Kamalapur,23-05-2019,0,27.3,41.7,18.8,61.5,1.5,13.2
Warangal (U),Kamalapur,24-05-2019,0,29.1,41.6,20.1,59.5,2.3,17.1
Warangal (U),Kamalapur,25-05-2019,0,29.9,42.7,16.8,56.1,0,12.7
Warangal (U),Kamalapur,26-05-2019,0,30.3,44,14.1,63.4,0,10.6
Warangal (U),Kamalapur,27-05-2019,0,31.2,44.1,10.9,50.4,0,9.3
Warangal (U),Kamalapur,28-05-2019,0,30.6,45.4,12.5,65,3.6,11.4
Warangal (U),Kamalapur,29-05-2019,0,30.6,44.5,13.4,62,0,16
Warangal (U),Kamalapur,30-05-2019,0,28.3,43,16.8,56.5,2.3,13
Warangal (U),Kamalapur,31-05-2019,0,28.6,39,27.9,53.7,0.1,11.4
Warangal (U),Kamalapur,01-04-2019,0,25.2,42.3,16.3,74.5,0,14.6
Warangal (U),Kamalapur,02-04-2019,0,25.3,41.7,23.2,79.5,0,16
Warangal (U),Kamalapur,03-04-2019,0,25,40.1,20.8,80.4,3.3,13.9
Warangal (U),Kamalapur,04-04-2019,0,25.1,38,29.3,83,5,17.5
Warangal (U),Kamalapur,05-04-2019,0,25.3,38,33.8,100,0.9,18.9
Warangal (U),Kamalapur,06-04-2019,0,24.3,38.7,20.9,78.4,0,11.2
Warangal (U),Kamalapur,07-04-2019,0,23.3,40.9,22.1,76.8,0,20.4
Warangal (U),Kamalapur,08-04-2019,0,24.7,41,25.5,86.7,0.1,21.3
Warangal (U),Kamalapur,09-04-2019,0,26.7,40.1,27.1,79.7,5,16.2
Warangal (U),Kamalapur,10-04-2019,0,27,40.4,35.3,78.7,2.4,19.2
Warangal (U),Kamalapur,11-04-2019,0,26,40.4,28.2,82.5,0,20.5
Warangal (U),Kamalapur,12-04-2019,0,26.7,42.9,15,100,0,13.2
Warangal (U),Kamalapur,13-04-2019,0,23.4,43.3,19.5,68.5,0.1,16.6
Warangal (U),Kamalapur,14-04-2019,0,26.4,42.6,18.2,65.9,0,11.2
Warangal (U),Kamalapur,15-04-2019,0,26.3,42.3,19,70,0,7.7
Warangal (U),Kamalapur,16-04-2019,0,23.3,41.5,16.6,64.6,0,12
Warangal (U),Kamalapur,17-04-2019,0,23.8,40.3,15,69,0,11.1
Warangal (U),Kamalapur,18-04-2019,0.3,24.6,40.8,24.9,73.8,0,13.3
Warangal (U),Kamalapur,19-04-2019,0,26.7,40.1,31.2,78.3,0,21.1
Warangal (U),Kamalapur,20-04-2019,0.5,24.5,39.6,28.3,76.5,0,25.5
Warangal (U),Kamalapur,21-04-2019,0.3,26.6,40.5,25.9,78.1,2.9,21.8
Warangal (U),Kamalapur,22-04-2019,0,27.4,40,33.4,100,0,16.5
Warangal (U),Kamalapur,23-04-2019,0,25.7,39.9,17.5,61.5,0,18.5
Warangal (U),Kamalapur,24-04-2019,0,24.8,41.3,19.8,60.2,0,13.3
Warangal (U),Kamalapur,25-04-2019,0,28.4,41.8,15.7,57.9,0,16.2
Warangal (U),Kamalapur,26-04-2019,0,26.5,44.5,18.5,55.7,0,13.8
Warangal (U),Kamalapur,27-04-2019,0,28.2,43.5,19.4,60.1,0,16
Warangal (U),Kamalapur,28-04-2019,0,26.9,43.5,18.3,64.9,0,15.5
Warangal (U),Kamalapur,29-04-2019,0,27.2,42.3,22.4,69.6,5,16
Warangal (U),Kamalapur,30-04-2019,0,25.7,43.6,20.4,62.7,3.3,16.1
Warangal (U),Kamalapur,01-05-2019,0,30.3,42.7,20.1,63.2,0,18.5
Warangal (U),Kamalapur,02-05-2019,0,27.5,43.3,25.1,56,0,13.8
Warangal (U),Kamalapur,03-05-2019,0,27.5,44.2,11.2,61,0,26.4
Warangal (U),Kamalapur,04-05-2019,0,30.5,41.1,12.4,26,0,20.1
Warangal (U),Kamalapur,05-05-2019,0,29.8,43,12,32.4,0,19.6
Warangal (U),Kamalapur,06-05-2019,0,27.6,43.5,9.2,35.8,0,24.4
Warangal (U),Kamalapur,07-05-2019,0,30.1,43.6,11.1,55.3,0,11.6
Warangal (U),Kamalapur,08-05-2019,0,27.6,45.8,10.6,58.4,0,16.8
Warangal (U),Kamalapur,09-05-2019,0,27.2,43.5,11.2,46.3,0,15.5
Warangal (U),Kamalapur,10-05-2019,0,27.2,45.8,6.9,40.7,0,14.7
Warangal (U),Kamalapur,11-05-2019,0,28.7,43.5,9.3,45.2,0,10.1
Warangal (U),Kamalapur,12-05-2019,0,26.7,42.7,25.8,61.7,0,30.9
Warangal (U),Kamalapur,13-05-2019,0,29,40.6,16,66.1,2.4,16.5
Warangal (U),Kamalapur,14-05-2019,0,28,43.6,15,64.2,0,15.8
Warangal (U),Kamalapur,15-05-2019,0,28.8,41.4,22.6,69.3,0,18.8
Warangal (U),Kamalapur,16-05-2019,0,28.1,41.3,19.8,64.4,3,17.5
Warangal (U),Kamalapur,17-05-2019,0,28.2,42.9,17.3,63.3,0,17.6
Warangal (U),Kamalapur,18-05-2019,0,28.5,43,14.6,59.1,0,17.1
Warangal (U),Kamalapur,19-05-2019,0,30.3,44,7.5,61.4,0,19.5
Warangal (U),Kamalapur,20-05-2019,0.5,29.7,44,18.1,58.8,0,11.9
Warangal (U),Kamalapur,21-05-2019,0,29.1,43.5,19.3,62.5,1,17.2
Warangal (U),Kamalapur,22-05-2019,0,28.7,44.2,15.6,55.5,0,17.6
Warangal (U),Kamalapur,23-05-2019,0,29,42.5,18.8,58.4,1.3,23.7
Warangal (U),Kamalapur,24-05-2019,0,30.8,43.9,22.9,65,7.2,21.5
Warangal (U),Kamalapur,25-05-2019,0,31.2,44.2,21.3,59.7,0,22.7
Warangal (U),Kamalapur,26-05-2019,0,31,46.1,12.6,58.4,0,17.4
Warangal (U),Kamalapur,27-05-2019,0,32,46.9,10.3,58.3,0,22.9
Warangal (U),Kamalapur,28-05-2019,0,31.3,46.5,13.1,60.7,0,21.3
Warangal (U),Kamalapur,29-05-2019,0,31.3,46.3,16.4,59.7,0,17.6
Warangal (U),Kamalapur,30-05-2019,0,29,43.9,21.5,50.7,0,17.5
Warangal (U),Kamalapur,31-05-2019,0,29.1,43.2,23.2,67.3,4.2,25.3
Warangal (U),Khazipet,01-04-2019,0,25.3,42,17.3,76,0,8.8
Warangal (U),Khazipet,02-04-2019,0,24.4,41,26.3,86.8,0.3,7.9
Warangal (U),Khazipet,03-04-2019,0,24.2,39.3,21.2,86.2,0.5,8.2
Warangal (U),Khazipet,04-04-2019,0,23.9,39,34.9,86.7,0,8.8
Warangal (U),Khazipet,05-04-2019,0,24.5,37.9,34.5,67.7,0,8.2
Warangal (U),Khazipet,06-04-2019,0,25.3,37.8,29.8,83.5,0,6.4
Warangal (U),Khazipet,07-04-2019,0,23.9,40.2,26.6,74.9,0,7.2
Warangal (U),Khazipet,08-04-2019,0,24.4,40.7,24.7,86.7,0.5,10.6
Warangal (U),Khazipet,09-04-2019,0,25.4,39.8,27.3,86.6,0,9.3
Warangal (U),Khazipet,10-04-2019,0,23.9,38.8,38.5,84.4,0,6.5
Warangal (U),Khazipet,11-04-2019,0,25.9,39.5,28.2,84.2,0,7.4
Warangal (U),Khazipet,12-04-2019,0,26.9,42.9,17.8,74.7,0,9.4
Warangal (U),Khazipet,13-04-2019,12.8,22.9,41.5,24.6,79.3,0,10.5
Warangal (U),Khazipet,14-04-2019,0,25,40.3,22.4,76.9,0,7.5
Warangal (U),Khazipet,15-04-2019,0,24.5,41.6,20.5,78.8,0,6.6
Warangal (U),Khazipet,16-04-2019,0,24.2,41.5,18,55.6,0,7.2
Warangal (U),Khazipet,17-04-2019,0,24.2,40.8,15.8,71.4,0,8.1
Warangal (U),Khazipet,18-04-2019,0,24.9,38.6,29.6,81.1,0,8.4
Warangal (U),Khazipet,19-04-2019,14.8,23.2,39.5,35.1,88,0,8
Warangal (U),Khazipet,20-04-2019,12,22.4,38.2,37.6,85.9,0,8.5
Warangal (U),Khazipet,21-04-2019,0.8,22.7,37.8,41.8,87.7,0,16.7
Warangal (U),Khazipet,22-04-2019,0,23.3,37.8,42.5,82.2,0,10
Warangal (U),Khazipet,23-04-2019,0,24.4,38.9,26.6,72.2,0,6.7
Warangal (U),Khazipet,24-04-2019,0,23.3,39.5,25.4,72.7,0,8
Warangal (U),Khazipet,25-04-2019,0,24.9,40.7,22.9,72.3,0,6.5
Warangal (U),Khazipet,26-04-2019,0,25.2,41.8,22.6,71.6,0,5.6
Warangal (U),Khazipet,27-04-2019,0,26.3,42,23.2,75,0,5.7
Warangal (U),Khazipet,28-04-2019,0,26.3,42.8,21.2,80.3,0,10
Warangal (U),Khazipet,29-04-2019,0,26.5,41.5,26.5,81.8,0,7.9
Warangal (U),Khazipet,30-04-2019,0,26.7,42.2,25.9,75.9,0.1,6.2
Warangal (U),Khazipet,01-05-2019,0,27.5,40.6,25.9,76,0,5.9
Warangal (U),Khazipet,02-05-2019,0,29.6,40.6,32.1,59.1,0,11.4
Warangal (U),Khazipet,03-05-2019,0,27.9,44.7,13.9,46.1,0,6.9
Warangal (U),Khazipet,04-05-2019,0,29.7,41.1,16.5,33.3,0,5.9
Warangal (U),Khazipet,05-05-2019,0,27.3,43.9,14.3,43.5,0,8.4
Warangal (U),Khazipet,06-05-2019,0,26.9,43.1,11.9,44.5,0,9.3
Warangal (U),Khazipet,07-05-2019,0,28.8,42.4,13.1,68,0,7.7
Warangal (U),Khazipet,08-05-2019,0,28,43.2,14.5,68.1,0,7.1
Warangal (U),Khazipet,09-05-2019,0,24.9,41.2,19.6,55.8,0,10.8
Warangal (U),Khazipet,10-05-2019,0,27,42.6,13,51,0,11.7
Warangal (U),Khazipet,11-05-2019,0,28.7,44.1,13.4,60.7,0,7
Warangal (U),Khazipet,12-05-2019,0,27.1,40.5,33.3,65.5,0,9.5
Warangal (U),Khazipet,13-05-2019,0,28.4,38.1,27.4,81.9,0,6.4
Warangal (U),Khazipet,14-05-2019,2,26.6,41.6,29.7,81.8,0,6.2
Warangal (U),Khazipet,15-05-2019,0,27.8,40.6,27.3,83.3,0,7.1
Warangal (U),Khazipet,16-05-2019,0,28.1,39.2,36.9,79.7,0,7.4
Warangal (U),Khazipet,17-05-2019,0,28.2,41.8,26.8,78.7,0,7.6
Warangal (U),Khazipet,18-05-2019,0,28.5,41.6,26.2,76.9,0,9.4
Warangal (U),Khazipet,19-05-2019,0,28.8,42.3,18.3,75.7,0,9.4
Warangal (U),Khazipet,20-05-2019,0,28.4,44.6,22.8,74.8,0,6.7
Warangal (U),Khazipet,21-05-2019,0,27.5,42.1,22.8,76.5,0,7.1
Warangal (U),Khazipet,22-05-2019,0,28.5,41.9,26.6,73.7,0,8.3
Warangal (U),Khazipet,23-05-2019,0,28.6,42.9,26.8,74.5,0,6.2
Warangal (U),Khazipet,24-05-2019,0,28.7,41.7,30.3,74.2,0,11.1
Warangal (U),Khazipet,25-05-2019,0,27.5,42.9,26.5,74.7,0,9.1
Warangal (U),Khazipet,26-05-2019,0,29.9,43.7,24.3,74.4,0,5.4
Warangal (U),Khazipet,27-05-2019,0,30.6,44.6,19.3,74,0,8.1
Warangal (U),Khazipet,28-05-2019,0,29.6,44.9,14.8,75,0,10
Warangal (U),Khazipet,29-05-2019,0,30.4,43.6,24.6,74.7,0,9.6
Warangal (U),Khazipet,30-05-2019,0,27.4,44.2,24.5,62.8,0,12.2
Warangal (U),Khazipet,31-05-2019,0,28.2,40.7,32.2,80.7,0,10.7
Warangal (U),Khilla Warangal,01-04-2019,0,25.8,40.6,17,82.9,0,0.1
Warangal (U),Khilla Warangal,02-04-2019,0,23.9,39.3,23.9,77,0,1.6
Warangal (U),Khilla Warangal,03-04-2019,0,23.7,38.5,23.4,95.6,0,1.8
Warangal (U),Khilla Warangal,04-04-2019,0,23.6,36.9,36,94.9,0,1.2
Warangal (U),Khilla Warangal,05-04-2019,0,24.1,37.1,34.8,79.4,0,3.7
Warangal (U),Khilla Warangal,06-04-2019,0,25.7,37.5,26.1,91.3,0,3.4
Warangal (U),Khilla Warangal,07-04-2019,0,24,40.1,22.2,76.2,0,2.8
Warangal (U),Khilla Warangal,08-04-2019,0,24,38.9,26.2,93.6,0,9.7
Warangal (U),Khilla Warangal,09-04-2019,0,25.5,38.3,20.5,94.3,0,3.2
Warangal (U),Khilla Warangal,10-04-2019,0,26.2,38.3,37.9,91.1,0,3.6
Warangal (U),Khilla Warangal,11-04-2019,0,26,39.6,25.7,90.8,0,1.1
Warangal (U),Khilla Warangal,12-04-2019,0,26.3,41.5,15.2,78.2,0,7.7
Warangal (U),Khilla Warangal,13-04-2019,8,21,41.3,19.1,96.4,0,7.8
Warangal (U),Khilla Warangal,14-04-2019,0,24.3,38.7,23.7,84,0,5.7
Warangal (U),Khilla Warangal,15-04-2019,0,24.8,39.9,18.4,89.6,0,2.2
Warangal (U),Khilla Warangal,16-04-2019,0,24.6,40.3,19.1,71.2,0,3.2
Warangal (U),Khilla Warangal,17-04-2019,0,23.8,39,17.9,79.1,0,4.6
Warangal (U),Khilla Warangal,18-04-2019,0,24.8,37.7,26,88.2,0,5.4
Warangal (U),Khilla Warangal,19-04-2019,9,24,38,39.3,98.3,0,2.7
Warangal (U),Khilla Warangal,20-04-2019,13,23.9,38,40.4,93.9,0,7.4
Warangal (U),Khilla Warangal,21-04-2019,0,25.2,37.1,46.6,97.5,0,9.5
Warangal (U),Khilla Warangal,22-04-2019,2.3,26.4,38,38.6,83.1,0,6.5
Warangal (U),Khilla Warangal,23-04-2019,0,24.7,38.3,23.8,75.9,0,3.9
Warangal (U),Khilla Warangal,24-04-2019,0,24.2,39,25.6,73.9,0,4.9
Warangal (U),Khilla Warangal,25-04-2019,0,25.8,39.2,22.4,78.5,0,2.5
Warangal (U),Khilla Warangal,26-04-2019,0,25.5,40.3,22.1,75.6,0,3.5
Warangal (U),Khilla Warangal,27-04-2019,0,26.4,41.2,21.5,80.6,0,3.2
Warangal (U),Khilla Warangal,28-04-2019,0,26.7,41.6,16.7,85.2,0,4.9
Warangal (U),Khilla Warangal,29-04-2019,0,26.5,40.7,23.7,88,0,3.9
Warangal (U),Khilla Warangal,30-04-2019,0,27,41.1,22.2,78.4,0,3.1
Warangal (U),Khilla Warangal,01-05-2019,0,28.6,41,18.6,78.5,0,4.7
Warangal (U),Khilla Warangal,02-05-2019,0,29.7,40.4,32.5,61.4,0,3.6
Warangal (U),Khilla Warangal,03-05-2019,0,29.3,42.4,9.4,51.3,0,8.6
Warangal (U),Khilla Warangal,04-05-2019,0,30,38.8,17.9,32.5,0,6.2
Warangal (U),Khilla Warangal,05-05-2019,0,30.9,41.8,12.2,32.3,0,5.3
Warangal (U),Khilla Warangal,06-05-2019,0,27.6,42,11.6,41.1,0,5.5
Warangal (U),Khilla Warangal,07-05-2019,0,29.6,41.8,12.8,73.2,0,2.2
Warangal (U),Khilla Warangal,08-05-2019,0,29.3,41.8,15,71.6,0,2.8
Warangal (U),Khilla Warangal,09-05-2019,0,28.1,41.5,15.9,59.3,0,4.8
Warangal (U),Khilla Warangal,10-05-2019,0,28.7,42,12.5,58.3,0,4.3
Warangal (U),Khilla Warangal,11-05-2019,0,30,42.5,13.7,61.9,0,5.1
Warangal (U),Khilla Warangal,12-05-2019,0,27.2,39.1,32.6,60.5,0,6.9
Warangal (U),Khilla Warangal,13-05-2019,0,28.4,37.7,27.2,85.6,0,2.4
Warangal (U),Khilla Warangal,14-05-2019,0,27.7,41.6,25.2,84.9,0,7.9
Warangal (U),Khilla Warangal,15-05-2019,0,27.8,40.3,28.5,88.7,0,5
Warangal (U),Khilla Warangal,16-05-2019,0,28,39.5,34.2,82.9,0,5.3
Warangal (U),Khilla Warangal,17-05-2019,0,27.3,41.4,22.8,80,0,4.7
Warangal (U),Khilla Warangal,18-05-2019,0,29.5,41.4,23.4,78.8,0,5.8
Warangal (U),Khilla Warangal,19-05-2019,0,29,41.9,15.9,78.1,0,5.5
Warangal (U),Khilla Warangal,20-05-2019,0,28.9,41.7,22,78.9,0,4.3
Warangal (U),Khilla Warangal,21-05-2019,0,27.8,41.6,17.2,81.7,0,4.4
Warangal (U),Khilla Warangal,22-05-2019,0,28.5,41.8,25.1,76.5,0,3.9
Warangal (U),Khilla Warangal,23-05-2019,0,28.6,41.6,23,74.8,0,5.2
Warangal (U),Khilla Warangal,24-05-2019,0,28.6,40.4,29.6,76,0.1,7.5
Warangal (U),Khilla Warangal,25-05-2019,0,29.7,41.9,26.5,77.9,0,5.2
Warangal (U),Khilla Warangal,26-05-2019,0,30,42.7,23.4,75.6,0,3.5
Warangal (U),Khilla Warangal,27-05-2019,0,31.6,44.6,17.4,76.1,0,6.6
Warangal (U),Khilla Warangal,28-05-2019,0,29.8,43.8,17.9,78.1,0,7.3
Warangal (U),Khilla Warangal,29-05-2019,0,30.6,43,19.3,75.8,0,4.3
Warangal (U),Khilla Warangal,30-05-2019,0,27.5,42.9,26.9,69.8,0,7.9
Warangal (U),Khilla Warangal,31-05-2019,0,28.1,38.7,38.3,85.7,0,5.3
Warangal (U),Velair,01-04-2019,0,23.1,42,10.4,74.6,0,1.1
Warangal (U),Velair,02-04-2019,0,23.9,40.3,15.1,90.1,0,6.5
Warangal (U),Velair,03-04-2019,0,23.3,38.5,16.7,97.2,0,5.4
Warangal (U),Velair,04-04-2019,0,23.2,37.4,32,100,0,9.7
Warangal (U),Velair,05-04-2019,0,22.5,36.9,32.7,73.8,0,12.8
Warangal (U),Velair,06-04-2019,0,24.8,39.1,17.5,85.5,0,8.7
Warangal (U),Velair,07-04-2019,0,23.6,40.1,19.4,78.7,0,16.4
Warangal (U),Velair,08-04-2019,4.8,23.3,39,22.5,100,0,10.2
Warangal (U),Velair,09-04-2019,0,24.4,37.8,21.2,100,0,9.7
Warangal (U),Velair,10-04-2019,0,25.6,37.7,35.1,98.1,0,8.4
Warangal (U),Velair,11-04-2019,0,25.2,41.1,21.5,88.8,0,9
Warangal (U),Velair,12-04-2019,0,26,42.7,12.2,74.4,0,7.3
Warangal (U),Velair,13-04-2019,1.5,22.1,39.7,16.9,78.1,0,8.7
Warangal (U),Velair,14-04-2019,0,24.3,39.9,17.3,64.2,0,14.9
Warangal (U),Velair,15-04-2019,0,24.8,40.7,15.7,65,0,10.8
Warangal (U),Velair,16-04-2019,0,23.6,40.9,12,45.6,0,8.8
Warangal (U),Velair,17-04-2019,0,23.5,39.5,11.9,51.4,0,10.4
Warangal (U),Velair,18-04-2019,1.5,23.9,38.4,21.9,97.7,0,10.5
Warangal (U),Velair,19-04-2019,4,24.4,37.8,34.5,100,0,15.7
Warangal (U),Velair,20-04-2019,22.5,21.2,37.4,36.6,100,0,14.6
Warangal (U),Velair,21-04-2019,3.5,22.5,36.2,42.5,100,0,19.3
Warangal (U),Velair,22-04-2019,2.5,24.5,36.2,42.5,87.5,0,8.4
Warangal (U),Velair,23-04-2019,1.8,23.9,37.5,27.1,87.2,0,12
Warangal (U),Velair,24-04-2019,0,21.9,38,17.3,87.2,0,8.7
Warangal (U),Velair,25-04-2019,0,25.7,39,19.4,71.5,0,9
Warangal (U),Velair,26-04-2019,0,24.1,40.5,21.2,66.4,0,7.9
Warangal (U),Velair,27-04-2019,0,25.5,40.8,19.4,66,0,6.8
Warangal (U),Velair,28-04-2019,0,25.7,40.4,17.5,76.1,0,6
Warangal (U),Velair,29-04-2019,0,25.9,39.6,20.6,81.1,0,6.7
